RM_MS0_R,RM_MS0_M,RM_BSK21_R,RM_BSK21_M,RM_ENG_R,RM_ENG_M,RM_APR_R,RM_APR_M,RM_WFF1_R,RM_WFF1_M,MI_MS0_M,MI_MS0_I,MI_BSK21_M,MI_BSK21_I,MI_ENG_M,MI_ENG_I,MI_APR_M,MI_APR_I,MI_WFF1_M,MI_WFF1_I
200.0,0.0010025121609287928,200.0,0.17528798035462542,200.0,0.000899951764313998,200.0,0.0008529628435266385,200.0,0.0006840557089890043,,,,,,,,,,
200.0,0.001019997284985207,200.0,0.17674436234501079,200.0,0.0009155456565043237,200.0,0.0008671935552598492,200.0,0.0006957094349538585,,,,,,,,,,
200.0,0.0010377862564157712,200.0,0.17820914470773436,200.0,0.0009314088257363429,200.0,0.0008816608951594464,200.0,0.0007075611210242499,,,,,,,,,,
200.0,0.0010558843238979395,200.0,0.17968583180934242,200.0,0.000947545896023801,200.0,0.0008963687764662525,200.0,0.0007196141141362194,,,,,,,,,,
200.0,0.0010742968258907592,200.0,0.18117161633084994,200.0,0.0009639615700598719,200.0,0.0009113211765599273,200.0,0.0007318718173617895,,,,,,,,,,
200.0,0.0010930252435653934,200.0,0.18266642615597062,200.0,0.0009806606305357243,200.0,0.0009265221379947247,200.0,0.0007443376908382406,,,,,,,,,,
200.0,0.0011119145860540595,200.0,0.18417377784713246,200.0,0.0009976479414805595,200.0,0.0009419757695514978,200.0,0.0007570152527295195,,,,,,,,,,
200.0,0.001131294276568366,200.0,0.18569129831803158,200.0,0.0010149284496234826,200.0,0.0009576862473062837,200.0,0.0007699080801866326,,,,,,,,,,
200.0,0.0011510103092529013,200.0,0.18721676668718204,200.0,0.0010325071857777192,200.0,0.0009736578157157462,200.0,0.0007830198103237946,,,,,,,,,,
200.0,0.001171068480741461,200.0,0.18875642532589187,200.0,0.001050389266247166,200.0,0.0009898947887195281,200.0,0.0007963541412101762,,,,,,,,,,
200.0,0.0011914746864092518,200.0,0.19029911864798554,200.0,0.0010685798942560642,200.0,0.0010064015508600816,200.0,0.0008099148328778482,,,,,,,,,,
200.0,0.0012122349220218813,200.0,0.19185478147593313,200.0,0.0010870843614017775,200.0,0.0010231825584199386,200.0,0.0008237057083460243,,,,,,,,,,
200.0,0.0012333552854108865,200.0,0.19341907262549018,200.0,0.0011057574466875949,200.0,0.001040242340576903,200.0,0.0008377306546614828,,,,,,,,,,
200.0,0.0012548419781763483,200.0,0.1949962022154526,200.0,0.0011248780298205917,200.0,0.0010575855005772279,200.0,0.0008519936239563769,,,,,,,,,,
200.0,0.0012767013074185358,200.0,0.1965819173524615,200.0,0.001144347418856857,200.0,0.001075216716927337,200.0,0.0008664986345226787,,,,,,,,,,
200.0,0.0012989396874923096,200.0,0.19817703398257214,200.0,0.0011641523485190648,200.0,0.0010931407446039597,200.0,0.0008812497719041067,,,,,,,,,,
200.0,0.0013215636417944,200.0,0.19978049545891516,200.0,0.0011842985609774987,200.0,0.0011112316027675887,200.0,0.000896251190005596,,,,,,,,,,
200.0,0.001344579804583376,200.0,0.2013964404146968,200.0,0.0012047918955202736,200.0,0.0011297141553879796,200.0,0.0009115071122206198,,,,,,,,,,
200.0,0.0013679949228080387,200.0,0.20301736145076862,200.0,0.001225638290163393,200.0,0.0011485373095614074,200.0,0.0009270218325766904,,,,,,,,,,
200.0,0.0013918158580064493,200.0,0.20464901342281494,200.0,0.0012468437832865945,200.0,0.0011676727448945178,200.0,0.0009427997168992387,,,,,,,,,,
200.0,0.0014160495879474405,200.0,0.2062946216900728,200.0,0.0012684145152955576,200.0,0.0011871256055135176,200.0,0.0009588452039942497,,,,,,,,,,
200.0,0.0014407032091269844,200.0,0.20794454195068202,200.0,0.001290356730313808,200.0,0.0012069011192837142,200.0,0.0009751628068497624,,,,,,,,,,
200.0,0.0014657839384110678,200.0,0.2096100504106919,200.0,0.0013126767778879086,200.0,0.001227004599145503,200.0,0.000991757113856809,,,,,,,,,,
200.0,0.0014912991149517109,200.0,0.21127633637203216,200.0,0.0013353811147386167,200.0,0.0012474414444708973,200.0,0.0010086327900498148,,,,,,,,,,
200.0,0.0015172562022951947,200.0,0.21295755197641333,200.0,0.00135847630654047,200.0,0.0012682171424433558,200.0,0.0010257945783668956,,,,,,,,,,
200.0,0.0015436627904483245,200.0,0.2146443341504778,200.0,0.0013819690296966473,200.0,0.001289337269449737,200.0,0.0010432473009303663,,,,,,,,,,
200.0,0.0015705265979654983,200.0,0.2163436420103541,200.0,0.0014058660731852554,200.0,0.0013108074925110161,200.0,0.001060995860347669,,,,,,,,,,
200.0,0.0015978554740759575,200.0,0.21805166875115262,200.0,0.0014301743399684685,200.0,0.0013326335707102483,200.0,0.0010790452410331922,,,,,,,,,,
200.0,0.0016256574008433017,200.0,0.2197647640897205,200.0,0.0014549008502159862,200.0,0.0013548213566656926,200.0,0.0010973357065528326,,,,,,,,,,
200.0,0.0016539404953587768,200.0,0.2214892164531877,200.0,0.0014800527417673118,200.0,0.0013773767980276115,200.0,0.0011158926180257563,,,,,,,,,,
200.0,0.0016827130119702529,200.0,0.2232240773603384,200.0,0.00150563727272654,200.0,0.0014003059386721516,200.0,0.0011348662905130266,,,,,,,,,,
200.0,0.0017119833445428396,200.0,0.2249613102217674,200.0,0.001531661823341175,200.0,0.0014236149210229171,200.0,0.0011541612081414905,,,,,,,,,,
200.0,0.0017417600287628154,200.0,0.22672064493443636,200.0,0.001558133898018788,200.0,0.0014473099869434477,200.0,0.001173782771950446,,,,,,,,,,
200.0,0.001772051744463372,200.0,0.2284800625423265,200.0,0.001585061127360416,200.0,0.0014713974794647426,200.0,0.0011937364727303821,,,,,,,,,,
200.0,0.0018028673180079363,200.0,0.23025235894341164,200.0,0.001612451270233542,200.0,0.0014958838444146523,200.0,0.0012140278924850415,,,,,,,,,,
200.0,0.0018342157246941785,200.0,0.2320126288867526,200.0,0.0016403122158773489,200.0,0.001520775632050626,200.0,0.0012346627059165811,,,,,,,,,,
200.0,0.0018661060911966665,200.0,0.23381371577821872,200.0,0.0016686519860396676,200.0,0.001546079498702179,200.0,0.0012556466819340318,,,,,,,,,,
200.0,0.001898547698060045,200.0,0.23560809247251496,200.0,0.0016974787371480562,200.0,0.0015718022084525347,200.0,0.0012769856851861986,,,,,,,,,,
200.0,0.0019315499822136978,200.0,0.23741677150158194,200.0,0.0017268007625089415,200.0,0.0015979506348527885,200.0,0.0012986856776180914,,,,,,,,,,
200.0,0.0019651225395456904,200.0,0.23922245352226346,200.0,0.0017566264945572771,200.0,0.0016245317626289945,200.0,0.0013207527200465074,,,,,,,,,,
200.0,0.001999275127497089,200.0,0.2410491628788791,200.0,0.0017869645071185197,200.0,0.0016515526894528589,200.0,0.001343192973780089,,,,,,,,,,
200.0,0.0020340176677111545,200.0,0.24287665320826918,200.0,0.0018178235177310118,200.0,0.0016790206277179308,200.0,0.0013660127022176835,,,,,,,,,,
200.0,0.0020693602487194267,200.0,0.24470966053859028,200.0,0.0018492123899781466,200.0,0.0017069429063479552,200.0,0.0013892182725460237,,,,,,,,,,
200.0,0.002105313128660618,200.0,0.24655543589119322,200.0,0.0018811401358831078,200.0,0.0017353269726278547,200.0,0.0014128161572172118,,,,,,,,,,
200.0,0.0021418867380589147,200.0,0.24841165959392375,200.0,0.0019136159183189973,200.0,0.0017641803940750028,200.0,0.0014368129360078903,,,,,,,,,,
200.0,0.002178988451864341,200.0,0.25028058425797517,200.0,0.0019466490534666672,200.0,0.0017935108603248867,200.0,0.001461215297703955,,,,,,,,,,
200.0,0.002216588803865592,200.0,0.25214907173286927,200.0,0.0019802490133153604,200.0,0.0018233261850471058,200.0,0.0014860300416228908,,,,,,,,,,
200.0,0.0022550564167312286,200.0,0.254023851294215,200.0,0.002014425428187649,200.0,0.0018536343079012987,200.0,0.0015112640795246876,,,,,,,,,,
200.0,0.002294200958392165,200.0,0.25590839854316066,200.0,0.002049188089320961,200.0,0.001884443296509189,200.0,0.0015369244374234623,,,,,,,,,,
200.0,0.0023340202496834445,200.0,0.25781017108923315,200.0,0.002084546951470478,200.0,0.0019157613484593226,200.0,0.001563018257436276,,,,,,,,,,
200.0,0.002374525785646699,200.0,0.2592257256096113,200.0,0.002120512135567739,200.0,0.0019475967933489996,200.0,0.0015895527996564773,,,,,,,,,,
200.0,0.002415729253274319,200.0,0.2599300791495296,200.0,0.0021570939314122166,200.0,0.001979958094846468,200.0,0.0016165354440510831,,,,,,,,,,
200.0,0.0024576425345820465,200.0,0.2606083020154407,200.0,0.002194072460658655,200.0,0.002012853852792715,200.0,0.0016439736923977962,,,,,,,,,,
200.0,0.002500277709770005,200.0,0.26125383513563893,200.0,0.002231778478472328,200.0,0.002046292805328035,200.0,0.001671875170244437,,,,,,,,,,
200.0,0.0025436470604017253,200.0,0.2619293730251165,200.0,0.002270254354671713,200.0,0.0020802838310517344,200.0,0.001700247628899905,,,,,,,,,,
200.0,0.0025877630726319706,200.0,0.26252770467445186,200.0,0.002309388956624718,200.0,0.0021148359512168117,200.0,0.0017290989474546949,,,,,,,,,,
200.0,0.002632638439274856,200.0,0.26402719637170136,200.0,0.002349193431211932,200.0,0.0021499583319534383,200.0,0.0017584371348378024,,,,,,,,,,
200.0,0.002678286066742234,200.0,0.2657116057322704,200.0,0.00238967911022319,200.0,0.002185626853861516,200.0,0.0017882703318998102,,,,,,,,,,
200.0,0.002724719074683358,200.0,0.2674126848773813,200.0,0.002430857513330865,200.0,0.002221622105592624,200.0,0.0018186068135282582,,,,,,,,,,
200.0,0.002771950800930345,200.0,0.26913010512765406,200.0,0.002472740351052333,200.0,0.0022584410430908377,200.0,0.0018494549908007276,,,,,,,,,,
200.0,0.0028199948048456065,200.0,0.27088043560260705,200.0,0.0025153395278736555,200.0,0.0022959192269640097,200.0,0.001880823413159846,,,,,,,,,,
200.0,0.0028688648708212164,200.0,0.272608864191434,200.0,0.0025586671452646668,200.0,0.002334014971171982,200.0,0.001912720770635644,,,,,,,,,,
200.0,0.0029185750118887565,200.0,0.27437739540925143,200.0,0.0026027355044053327,200.0,0.002372738331876636,200.0,0.0019451558960913505,,,,,,,,,,
200.0,0.0029691394733618853,200.0,0.27613301481946734,200.0,0.002647557110156351,200.0,0.0024120995257210696,200.0,0.001978137767507252,,,,,,,,,,
200.0,0.003020572736511201,200.0,0.27791200070014743,200.0,0.0026931446745024207,200.0,0.0024521089322886926,200.0,0.0020116755102966965,,,,,,,,,,
200.0,0.003072889522336235,200.0,0.279709163771027,200.0,0.002739511118881383,200.0,0.0024927770966037574,200.0,0.002045778399663272,,,,,,,,,,
200.0,0.0031261047953490754,200.0,0.2815105497169276,200.0,0.00278666957794153,200.0,0.0025341147316977064,200.0,0.0020804558629845325,,,,,,,,,,
200.0,0.0031802337674547124,200.0,0.2833223261465372,200.0,0.0028346334029117457,200.0,0.0025761327204858603,200.0,0.002115717482243234,,,,,,,,,,
200.0,0.0032352919018453987,200.0,0.2851470586665029,200.0,0.0028834161650481034,200.0,0.002618842119995744,200.0,0.00215157299648212,,,,,,,,,,
200.0,0.003291294916985605,200.0,0.2869850930853454,200.0,0.002933031659101766,200.0,0.00266225416304662,200.0,0.002187850633807907,,,,,,,,,,
200.0,0.0033482587906383545,200.0,0.28883761947717146,200.0,0.00298349390686842,200.0,0.002706380260749336,200.0,0.0022247378748804962,,,,,,,,,,
200.0,0.0034061997639577043,200.0,0.2906767410096353,200.0,0.0030348171607568926,200.0,0.0027512320054810893,200.0,0.0022624165371102,,,,,,,,,,
200.0,0.003465134345633406,200.0,0.2925512854615376,200.0,0.003087015907433103,200.0,0.0027968211736379787,200.0,0.0023007287546992277,,,,,,,,,,
200.0,0.0035250793160951305,200.0,0.2944135151915228,200.0,0.003140104871522199,200.0,0.002843159728449815,200.0,0.0023396852235725314,,,,,,,,,,
200.0,0.0035860517317916805,200.0,0.29630388691910736,200.0,0.003194099019328157,200.0,0.0028902598228246596,200.0,0.002379296650606726,,,,,,,,,,
200.0,0.0036480689295018743,200.0,0.2981774378521195,200.0,0.003249013562649801,200.0,0.0029381338022401436,200.0,0.002419573917094455,,,,,,,,,,
200.0,0.00371114853074594,200.0,0.30009208618953787,200.0,0.0033048639626322134,200.0,0.002986794207658476,200.0,0.002460528081457628,,,,,,,,,,
200.0,0.0037753084462216896,200.0,0.30200003216270727,200.0,0.0033616659336658653,200.0,0.0030362537785088854,200.0,0.002502170382062894,,,,,,,,,,
200.0,0.0038405668803297554,200.0,0.30391810877571107,200.0,0.003419435447357026,200.0,0.003086525455692357,200.0,0.0025445122399920523,,,,,,,,,,
200.0,0.003906942335754995,200.0,0.30584110311406165,200.0,0.003478188736553923,200.0,0.0031376223846356255,200.0,0.002587565261985347,,,,,,,,,,
200.0,0.003974453618108448,200.0,0.30776448143722046,200.0,0.003537942299415621,200.0,0.0031895579183864988,200.0,0.0026313412420699137,,,,,,,,,,
200.0,0.004043119840641478,200.0,0.309716543996734,200.0,0.0035987129035487475,200.0,0.003242345620743167,200.0,0.0026758521680825043,,,,,,,,,,
200.0,0.004112960429021164,200.0,0.31165957047810766,200.0,0.0036605175902225773,200.0,0.003295999269445595,200.0,0.002721110220986047,,,,,,,,,,
200.0,0.004183995126167929,200.0,0.31360396188356326,200.0,0.00372337367859404,200.0,0.0033505328594025927,200.0,0.0027671277794022956,,,,,,,,,,
200.0,0.004256243997185295,200.0,0.31557237533219684,200.0,0.003787298770048096,200.0,0.0034059606059533344,200.0,0.002813917422518916,,,,,,,,,,
200.0,0.004323896749352689,200.0,0.31754719370265744,200.0,0.003852310752563818,200.0,0.0034622969481848892,200.0,0.0028614919332178015,,,,,,,,,,
200.0,0.004390012441190503,200.0,0.31953143838422815,200.0,0.003918427805149992,200.0,0.00351955655230238,200.0,0.00290986430124633,,,,,,,,,,
200.0,0.0044610569369802535,200.0,0.32151150169531695,200.0,0.003985668402352373,200.0,0.003577754315015135,200.0,0.002959047726426687,,,,,,,,,,
200.0,0.004537062135005242,200.0,0.32348693117866434,200.0,0.0040540513188095486,200.0,0.0036369053670185906,200.0,0.0030090556219184274,,,,,,,,,,
200.0,0.004614633070335711,200.0,0.32548666514897406,200.0,0.004123595633886592,200.0,0.003697025076468054,200.0,0.0030599016175200935,,,,,,,,,,
200.0,0.00469350075278785,200.0,0.3274981283870557,200.0,0.004194320736360256,200.0,0.003758129052539637,200.0,0.0031115995630380637,,,,,,,,,,
200.0,0.0047736859267199965,200.0,0.3295008276968956,200.0,0.0042662463291739,200.0,0.003820233149029999,200.0,0.003164163531676881,,,,,,,,,,
200.0,0.004855209638819632,200.0,0.3315061184966768,200.0,0.004332286275793974,200.0,0.0038833534679903504,200.0,0.0032176078234930038,,,,,,,,,,
200.0,0.0049380932415788985,200.0,0.33354344190362145,200.0,0.004398448968419719,200.0,0.003947506363427431,200.0,0.0032719469688889625,,,,,,,,,,
200.0,0.005022358396754294,200.0,0.335567956193761,200.0,0.004469725450761352,200.0,0.00401270844504992,200.0,0.0033271957321810964,,,,,,,,,,
200.0,0.005108027078852284,200.0,0.3375934123824584,200.0,0.0045455126400655325,200.0,0.004078976582050276,200.0,0.0033833691151742406,,,,,,,,,,
200.0,0.005195121578612969,200.0,0.3396348915663045,200.0,0.004622688761009734,200.0,0.004146327906960167,200.0,0.0034404823608320395,,,,,,,,,,
200.0,0.005283664506495251,200.0,0.34167721922077304,200.0,0.0047011460357675346,200.0,0.004214779819549277,200.0,0.003498550956972163,,,,,,,,,,
200.0,0.005378191680101551,200.0,0.34371980747414244,200.0,0.004780904815084649,200.0,0.004284349990774589,200.0,0.003557590640015951,,,,,,,,,,
200.0,0.005482623600846097,200.0,0.3457687069418869,200.0,0.004861985744178581,200.0,0.004349509549562078,200.0,0.003617617398798542,,,,,,,,,,
200.0,0.005584475986977519,200.0,0.347832795128773,200.0,0.0049444097660817764,200.0,0.004412916685396233,200.0,0.0036786474784292035,,,,,,,,,,
200.0,0.005682149657782216,200.0,0.3498916865465936,200.0,0.005028198124995946,200.0,0.0044806788869091565,200.0,0.0037406973842036314,,,,,,,,,,
200.0,0.005779789249087001,200.0,0.35197841658863893,200.0,0.0051133723696549825,200.0,0.004553318726110343,200.0,0.00380378388556974,,,,,,,,,,
200.0,0.005879083287296066,200.0,0.35403425936024824,200.0,0.005199954356691278,200.0,0.004627733298954294,200.0,0.0038679240201520927,,,,,,,,,,
200.0,0.0059800591383811965,200.0,0.35610809597682347,200.0,0.005287966254006683,200.0,0.00470333679020346,200.0,0.003933135097827585,,,,,,,,,,
200.0,0.0060827446019075925,200.0,0.3581879229784704,200.0,0.005382526100929869,200.0,0.004780147372028123,200.0,0.0039994347048616565,,,,,,,,,,
200.0,0.0061871679173500106,200.0,0.360280393650217,200.0,0.005486197694837794,200.0,0.004858183469480578,200.0,0.004066840708100247,,,,,,,,,,
200.0,0.006293357770502576,200.0,0.36236661692686756,200.0,0.0055872621773635205,200.0,0.004937463763261771,200.0,0.004135371259209906,,,,,,,,,,
200.0,0.0064013432999529465,200.0,0.364459757083976,200.0,0.005684163598041236,200.0,0.005018007192479727,200.0,0.004205044798998061,,,,,,,,,,
200.0,0.00651115410364296,200.0,0.3662915400891613,200.0,0.005781163410255455,200.0,0.005099832957427094,200.0,0.004275880061758585,,,,,,,,,,
200.0,0.006622820245497872,200.0,0.3673676653432439,200.0,0.0058797954794801415,200.0,0.005182960522353516,200.0,0.004339697530856828,,,,,,,,,,
200.0,0.006736372262125847,200.0,0.3684272163868844,200.0,0.005980086618213485,200.0,0.0052674096182437034,200.0,0.004405199443713422,,,,,,,,,,
200.0,0.006851841169647774,200.0,0.3694639575441654,200.0,0.006082064060839315,200.0,0.005353200245599932,200.0,0.004475690916572108,,,,,,,,,,
200.0,0.00696925847053399,200.0,0.3707893024644356,200.0,0.006185755469738079,200.0,0.005449935241547051,200.0,0.004550312176042995,,,,,,,,,,
200.0,0.007088656160587701,200.0,0.37272801408660966,200.0,0.006291188941477442,200.0,0.005549782637304536,200.0,0.0046262050676417876,,,,,,,,,,
200.0,0.007210066734042603,200.0,0.37467478424431333,200.0,0.0063983930130662335,200.0,0.005646707285668756,200.0,0.00470333554594219,,,,,,,,,,
200.0,0.0073335231916318525,200.0,0.37661802095279234,200.0,0.006507396668292842,200.0,0.0057402204250990825,200.0,0.004781722921979885,,,,,,,,,,
200.0,0.007459059054532802,200.0,0.3785734522372776,200.0,0.006618229344132089,200.0,0.005834494903209543,200.0,0.004861386781263891,,,,,,,,,,
200.0,0.007586708362513408,200.0,0.3805340664856875,200.0,0.006730920937215593,200.0,0.005930295788386542,200.0,0.004942346986848937,,,,,,,,,,
200.0,0.007716505684529785,200.0,0.38250887814139933,200.0,0.006845501810424906,200.0,0.006027647195918082,200.0,0.005024623682398516,,,,,,,,,,
200.0,0.007848486126159349,200.0,0.38447062957337436,200.0,0.006962002799491836,200.0,0.006126573605726897,200.0,0.005108237295267781,,,,,,,,,,
200.0,0.007982685337134683,200.0,0.3864487476754553,200.0,0.007080455219730196,200.0,0.006227099867446952,200.0,0.005193208539583103,,,,,,,,,,
200.0,0.008119139518891762,200.0,0.38841523826703483,200.0,0.007200890872770884,200.0,0.0063292512055473545,200.0,0.00527955841933064,,,,,,,,,,
200.0,0.008257885432271947,200.0,0.39039035191258076,200.0,0.007323342045811821,200.0,0.006433053224510968,200.0,0.005370824430894156,,,,,,,,,,
200.0,0.008398960405257547,200.0,0.39237666418540124,200.0,0.00744784154137768,200.0,0.006538531914085213,200.0,0.0054728373032133055,,,,,,,,,,
200.0,0.008541908289066143,200.0,0.39436823678746147,200.0,0.0075744226600021145,200.0,0.006645713654590404,200.0,0.005572530622194527,,,,,,,,,,
200.0,0.008687225138558576,200.0,0.39634811225173033,200.0,0.007703119217823236,200.0,0.006754625222225327,200.0,0.005668330384355948,,,,,,,,,,
200.0,0.008835107796833587,200.0,0.3983498907802772,200.0,0.007833965552376856,200.0,0.006865293794591828,200.0,0.005763356969519972,,,,,,,,,,
200.0,0.008985645764853863,200.0,0.4003417261277422,200.0,0.007966996529844199,200.0,0.006977746956042893,200.0,0.005859954506397947,,,,,,,,,,
200.0,0.009138850704527636,200.0,0.4023372682504112,200.0,0.008102247552373001,200.0,0.007092012703411019,200.0,0.005958148348507551,,,,,,,,,,
200.0,0.009294627662960244,200.0,0.40434094835855017,200.0,0.008239754565481724,200.0,0.007208119444515312,200.0,0.00605796424135298,,,,,,,,,,
200.0,0.009453007919761289,200.0,0.40633813026377574,200.0,0.008379554065530417,200.0,0.007326096024024765,200.0,0.0061594283280210875,,,,,,,,,,
200.0,0.009614033497884731,200.0,0.40834354391204686,200.0,0.00852127217964497,200.0,0.007445971708388025,200.0,0.006262567154812611,,,,,,,,,,
200.0,0.009777747056407049,200.0,0.4103681074429226,200.0,0.008665226965400345,200.0,0.007567776200096256,200.0,0.0063674076769676576,,,,,,,,,,
200.0,0.00994419189899569,200.0,0.41235704318182725,200.0,0.008811703541300906,200.0,0.0076915396425425425,200.0,0.006473977264433412,,,,,,,,,,
200.0,0.010113411982375406,200.0,0.41436793062465943,200.0,0.00896078045159621,200.0,0.007817292625955628,200.0,0.0065823037077286225,,,,,,,,,,
200.0,0.01028545192493347,200.0,0.41637856085626945,200.0,0.009112502980128258,200.0,0.007945066193325852,200.0,0.0066924152238390985,,,,,,,,,,
200.0,0.010460357015362954,200.0,0.4183910504618172,200.0,0.009266767838211329,200.0,0.00807489184646933,200.0,0.006804340462230076,,,,,,,,,,
200.0,0.010638173221380528,200.0,0.4198229433461983,200.0,0.009423593192664167,200.0,0.008206801552074445,200.0,0.006918108510837794,,,,,,,,,,
200.0,0.010818947198554998,200.0,0.42082183859588546,200.0,0.009583020097752628,200.0,0.00834082774784998,200.0,0.00703374890232285,,,,,,,,,,
200.0,0.011002726299154018,200.0,0.42180284878269214,200.0,0.009745090225136954,200.0,0.008476996552123724,200.0,0.0071512916200152845,,,,,,,,,,
200.0,0.011189558581175629,200.0,0.4227694421380326,200.0,0.009909845872024616,200.0,0.008614887192030745,200.0,0.007270767099642567,,,,,,,,,,
200.0,0.01137949281725939,200.0,0.4242215424543119,200.0,0.01007732996934896,200.0,0.008755048623748636,200.0,0.007392206247639739,,,,,,,,,,
200.0,0.01157257850386215,200.0,0.42605863973500835,200.0,0.01024758609006267,200.0,0.008897553872195938,200.0,0.007515640438232503,,,,,,,,,,
200.0,0.011768865860325094,200.0,0.42790755776897055,200.0,0.010420658457470002,200.0,0.009042473823038326,200.0,0.0076411015210373166,,,,,,,,,,
200.0,0.011968405862787627,200.0,0.4297487959193007,200.0,0.010596591953660304,200.0,0.00918982773104012,200.0,0.007768621828422519,,,,,,,,,,
200.0,0.012171250235731153,200.0,0.4315938061602631,200.0,0.010775432127970384,200.0,0.009339547211756123,200.0,0.007898234182111365,,,,,,,,,,
200.0,0.012377451462284304,200.0,0.43343085735659925,200.0,0.010957225205594709,200.0,0.009491657639715037,200.0,0.008029971899840997,,,,,,,,,,
200.0,0.012587062795737724,200.0,0.4352747517658053,200.0,0.011142018096197494,200.0,0.009646195882684578,200.0,0.008163868802105966,,,,,,,,,,
200.0,0.01280013826908551,200.0,0.4371317399242804,200.0,0.011329858402580703,200.0,0.009803199341194602,200.0,0.00829995921898527,,,,,,,,,,
200.0,0.013016732704556912,200.0,0.43895306376568544,200.0,0.011520794429482738,200.0,0.009962705955231237,200.0,0.008438212311307229,,,,,,,,,,
200.0,0.013236843002500194,200.0,0.44081865116323155,200.0,0.011714875186084679,200.0,0.010124754211046772,200.0,0.008578224289378258,,,,,,,,,,
200.0,0.01346047739667213,200.0,0.44266516315293575,200.0,0.011912150405942921,200.0,0.010289383147979269,200.0,0.008720611723844517,,,,,,,,,,
200.0,0.013687813204686622,200.0,0.4445108408757185,200.0,0.012112670557143225,200.0,0.010456632365364453,200.0,0.008865467447894885,,,,,,,,,,
200.0,0.013918917303509477,200.0,0.4463518942502442,200.0,0.012316486840453115,200.0,0.010626542029472507,200.0,0.009012854866520188,,,,,,,,,,
200.0,0.014153857434239914,200.0,0.44819637428624437,200.0,0.012523651203340846,200.0,0.01079915288052134,200.0,0.009162772796984893,,,,,,,,,,
200.0,0.014392696060949062,200.0,0.44991418974801345,200.0,0.01273421634909917,200.0,0.010974506239760507,200.0,0.009315135970387668,,,,,,,,,,
200.0,0.014635490411905514,200.0,0.4507682716941752,200.0,0.012948235746090792,200.0,0.011152644016600467,200.0,0.0094699830351724,,,,,,,,,,
200.0,0.014882272937136749,200.0,0.4515927624634049,200.0,0.013165758694990698,200.0,0.011333608715690164,200.0,0.009627353103433855,,,,,,,,,,
200.0,0.015133103544610518,200.0,0.45241656537222535,200.0,0.013386684134212236,200.0,0.01151744344118295,200.0,0.009787285864790312,,,,,,,,,,
200.0,0.015388045437472209,200.0,0.4532104991811682,200.0,0.013611237845601814,200.0,0.01170419190354657,200.0,0.009949821593825963,,,,,,,,,,
200.0,0.015647162715371688,200.0,0.4546580649553039,200.0,0.013839486967036695,200.0,0.011893898443360171,200.0,0.010115001157644096,,,,,,,,,,
200.0,0.015910520384621325,200.0,0.45627635768356584,200.0,0.014071495109446951,200.0,0.012086608018728344,200.0,0.010282866023440026,,,,,,,,,,
200.0,0.016178184368358443,200.0,0.45791942962100196,200.0,0.014307329871854922,200.0,0.01228236621962964,200.0,0.01045345826616537,,,,,,,,,,
200.0,0.01643888862920031,200.0,0.45956653538862147,200.0,0.014547049705268046,200.0,0.012481219275407388,200.0,0.010626820576242296,,,,,,,,,,
200.0,0.016614835957755883,200.0,0.4611999307741921,200.0,0.01479068848710301,200.0,0.012683214062286462,200.0,0.010802996267376895,,,,,,,,,,
200.0,0.016795021351222482,200.0,0.46283262206894,200.0,0.015038297346938071,200.0,0.01288839811095638,200.0,0.010982029284360791,,,,,,,,,,
200.0,0.016981942539703188,200.0,0.46446851940974465,200.0,0.015289937874683109,200.0,0.013096819614231092,200.0,0.01116396421102137,,,,,,,,,,
200.0,0.017176977005560576,200.0,0.4660977165821971,200.0,0.01554567252872366,200.0,0.013308378397107226,200.0,0.011348846278280693,,,,,,,,,,
200.0,0.01738208074292698,200.0,0.4677318451042897,200.0,0.015805564645774962,200.0,0.01352297801038083,200.0,0.011536721371925759,,,,,,,,,,
200.0,0.017597469809718182,200.0,0.4693711087975028,200.0,0.016069678450669964,200.0,0.01374099404339402,200.0,0.011727636033824628,,,,,,,,,,
200.0,0.017824107317194894,200.0,0.4710013395090477,200.0,0.016338079066265204,200.0,0.01396250046011024,200.0,0.011921637484386481,,,,,,,,,,
200.0,0.018062824770257585,200.0,0.4726413008102532,200.0,0.016541110723536926,200.0,0.014187564902359489,200.0,0.012118773626863073,,,,,,,,,,
200.0,0.018314055248620675,200.0,0.47424971319181813,200.0,0.016717951674269833,200.0,0.01441625431535527,200.0,0.012319093048161832,,,,,,,,,,
200.0,0.018577542960709417,200.0,0.47586725061706764,200.0,0.016900453574124136,200.0,0.014648630021690074,200.0,0.012522645031201408,,,,,,,,,,
200.0,0.018854484172497778,200.0,0.4774817248785621,200.0,0.01709059905797204,200.0,0.014884674232791058,200.0,0.012729479563335033,,,,,,,,,,
200.0,0.019142335944094153,200.0,0.4791083093863195,200.0,0.01728974276972192,200.0,0.015124417121931591,200.0,0.012939647344743932,,,,,,,,,,
200.0,0.019433882587528314,200.0,0.48073766045013777,200.0,0.017498800094839232,200.0,0.015367913809282832,200.0,0.013153199796941082,,,,,,,,,,
200.0,0.0198747348436044,200.0,0.48235345452128825,200.0,0.017718875375146388,200.0,0.015615220159920841,200.0,0.013370030440976495,,,,,,,,,,
200.0,0.020348630033899303,200.0,0.48393531416030783,200.0,0.017950798180127448,200.0,0.01586639279179118,200.0,0.013590353995398402,,,,,,,,,,
