I_1e14G,time,I_5e13G,II_1e14G,II_5e13G,III_1e14G,III_5e13G
43.55634092785579,104.2642642729651,44.16911506328342,43.45463706780013,43.31463401553429,43.675091130476,43.8460218808819
43.55007489636704,104.68468469337392,44.163402725598026,43.45036286958467,43.31189582245334,43.670174943595285,43.84335766520568
43.543834076432006,105.10510511378277,44.15770833781497,43.44610070093806,43.30915793853087,43.66527363391149,43.840691200466466
43.53761814757739,105.5255255341916,44.15203179450264,43.441850666542756,43.30642058930365,43.66038726770405,43.83802270147247
43.53142671270483,105.94594595460042,44.146372988568906,43.43761286267651,43.30368399618845,43.655515901751336,43.83535237862699
43.52525926455982,106.36636637500926,44.140731810708644,43.43338737739365,43.300948376459644,43.65065958375454,43.83268043793761
43.519115504070506,106.7867867954181,44.1351081489289,43.42917429069761,43.29821394327024,43.64581835247768,43.83000708105483
43.512995456453446,107.20720721582694,44.12950189281713,43.42497367470013,43.29548090559161,43.64099223803622,43.82733250524672
43.506898869291305,107.62762763623577,44.123912930735585,43.42078559373437,43.292749468230205,43.63618126217399,43.824656903440854
43.50082549968354,108.0480480566446,44.118341150251375,43.41661010441117,43.290019831806674,43.63138543860682,43.821980464224836
43.494775108165676,108.46846847705345,44.112786438507676,43.412447255594486,43.28729219272754,43.62660477339183,43.81930337183036
43.48874745829304,108.88888889746228,44.10724868199615,43.408297088851896,43.284566743213006,43.62183926518859,43.81662580618994
43.48274231674574,109.30930931787113,44.101727766840945,43.40415963900374,43.28184367124901,43.617088905574235,43.81394794293998
43.476759452920845,109.72972973827994,44.096223578833246,43.40003493373377,43.27912316061998,43.61235367913664,43.811269953448
43.470798639230246,110.15015015868877,44.09073600380042,43.39592299401171,43.27640539088199,43.607633563518576,43.80859200481739
43.46485965135745,110.57057057909762,44.08526492785971,43.39182383418704,43.273690537362256,43.602928529371376,43.80591425990762
43.458942268546416,110.99099099950645,44.079810237571884,43.38773746213889,43.27097877116591,43.59823854192115,43.8032368773698
43.45304627427167,111.41141141991528,44.07437182018271,43.38366387949849,43.2682702591601,43.59356356054741,43.800560011643405
43.447171456296,111.83183184032413,44.06894956334158,43.379603081847286,43.26556516401479,43.58890353893186,43.797883813025415
43.441317607302324,112.25225226073294,44.063543354968694,43.3755550589927,43.262863644162,43.58425842546496,43.7952084276515
43.435484524499266,112.67267268114178,44.0581530822998,43.37151979515617,43.2601658538498,43.579628163301805,43.79253399757172
43.429672009686826,113.09309310155062,44.0527786320141,43.367497269218426,43.2574719430995,43.575012690706636,43.78986066072278
43.423879868085685,113.51351352195945,44.047419894173984,43.36348745482595,43.254782057758774,43.57041194124591,43.7871885509869
43.41810790729756,113.9339339423683,44.04207675878889,43.35949032050949,43.252096339475194,43.565825844213656,43.7845177982018
43.41235593485699,114.35435436277713,44.03674911655349,43.35550582961088,43.249414925750145,43.56125432485975,43.78184852824952
43.406623755593216,114.77477478318596,44.031436859027835,43.35153394054113,43.24673794992291,43.55669730477,43.77918086302979
43.40091117132672,115.1951952035948,44.02613987836581,43.34757460787729,43.24406554122182,43.55215470198803,43.77651492053524
43.395218007168005,115.61561562400362,44.020858067511924,43.34362778167653,43.241397824748965,43.547626431208286,43.77385081484951
43.38954408724292,116.03603604441248,44.01559132012643,43.33969340791418,43.23873492152565,43.543112403627475,43.771188656219735
43.38388923544315,116.4564564648213,44.01033953094512,43.33577142864538,43.23607694846659,43.53861252675757,43.76852855106411
43.37825327902525,116.87687688523013,44.00510259573584,43.33186178208426,43.23342401843478,43.53412670575711,43.76587060205395
43.37263604833026,117.29729730563898,43.99988041165644,43.32796440285093,43.23077624029058,43.52965484386468,43.763214908117924
43.36703737606294,117.71771772604781,43.99467287703819,43.324079222116275,43.22813371890187,43.52519684155621,43.76056156452293
43.36145709754567,118.13813814645663,43.989479891515884,43.320206167912865,43.22549655515571,43.520752597308665,43.75791066286464
43.3558950503506,118.55855856686549,43.984301355433026,43.31634516528518,43.22286484601796,43.51632200747031,43.75526229113312
43.35035107476712,118.9789789872743,43.979137169458355,43.31249613656943,43.220238684523395,43.51190496653676,43.75261653376982
43.34482501370285,119.39939940768313,43.97398723400474,43.308659001485566,43.217618159835524,43.50750136724381,43.749973471726726
43.33931671308039,119.81981982809198,43.96885145315569,43.30483367726255,43.21500335726628,43.50311110089206,43.74733318249537
43.333826021943935,120.24024024850081,43.96372973145095,43.30102007860095,43.21239435832391,43.49873405757705,43.74469574016026
43.32835279247666,120.66066066890966,43.9586219744357,43.29721811749435,43.209791240762335,43.49437012639504,43.742061215445794
43.32289688014464,121.08108108931849,43.95352808885613,43.29342770410261,43.207194078605916,43.49001919570463,43.73942967574868
43.31745814312134,121.5015015097273,43.948447982337015,43.289648747206044,43.2046029422146,43.48568115307118,43.73680118522357
43.31203644206336,121.92192193013616,43.943381563588474,43.28588115362567,43.20201789828944,43.48135588534003,43.73417580481454
43.306631638908804,122.34234235054498,43.93832874226619,43.28212482862355,43.1994390099215,43.477043278252026,43.73155359234113
43.30124359574435,122.76276277095383,43.93328942917826,43.27837967598407,43.1968663365898,43.472743216387094,43.72893460254073
43.29587217260153,123.18318319136266,43.92826353640544,43.274645598115434,43.19429993423089,43.468455585287614,43.72631888711423
43.29051723635803,123.60360361177149,43.92325097724721,43.27092249614239,43.19173985540439,43.464180270169656,43.72370649477358
43.28517866111189,124.02402403218034,43.91825166642577,43.267210270166885,43.189186149199244,43.4599171561251,43.7210974712287
43.27985631893339,124.44444445258917,43.91326551978156,43.26350881937823,43.186638861347326,43.45566612825581,43.71849185935877
43.27455008438664,124.86486487299798,43.90829245407075,43.25981804226926,43.18409803425045,43.4514270717112,43.71588969927081
43.26925983408559,125.28528529340684,43.90333238653033,43.25613783680383,43.18156370701735,43.447199871797956,43.7132910282976
43.263985446350674,125.70570571381566,43.89838523436591,43.252468100435394,43.17903591552602,43.44298441401473,43.7106958810938
43.25872680137681,126.12612613422449,43.89345091784558,43.24880873018592,43.176514692466085,43.43878058434647,43.708104289660795
43.25348378110563,126.54654655463334,43.88852935782388,43.24515962249273,43.174000067407235,43.43458826937703,43.7055162834096
43.24825626920721,126.96696697504217,43.883620476046644,43.24152067294483,43.17149206686509,43.43040735639552,43.70293188922953
43.24304415138323,127.38738739545101,43.878724195377075,43.23789177727909,43.16899071435236,43.4262377335833,43.70035113154735
43.23784731524317,127.80780781585985,43.873840439540544,43.234272831820455,43.166496030445124,43.42207928987748,43.69777403240996
43.23266565037287,128.22822823626868,43.86896913311473,43.23066373251324,43.16400803283037,43.41793191480084,43.695200611550675
43.22749904847297,128.64864865667752,43.86411020167813,43.227064375557326,43.16152673633753,43.413795498136544,43.692630886440924
43.22234740302593,129.06906907708634,43.85926357173395,43.22347465727656,43.15905215296857,43.409669929975365,43.69006487234206
43.217210609072175,129.48948949749519,43.85442917081906,43.21989447417755,43.156584291904366,43.40555510287146,43.68750258232539
43.212088562855875,129.909909917904,43.84960692764809,43.21632372308703,43.154123159717656,43.40145090990162,43.68494402725793
43.20698116099138,130.33033033831285,43.8447967719719,43.21276230120969,43.15166876044882,43.397357245214124,43.68238921604572
43.20188830034348,130.7507507587217,43.839998634498805,43.209210106272906,43.1492210955239,43.39327400398651,43.679838155674204
43.19680988286567,131.1711711791305,43.83521244675159,43.205667036700106,43.146780163891904,43.38920108247359,43.67729085118154
43.19174581095402,131.59159159953936,43.830438140563885,43.20213299164302,43.1443459620574,43.38513837795454,43.67474730576007
43.18669598811746,132.0120120199482,43.825675647947435,43.198607871009116,43.14191848413063,43.38108578881619,43.67220752079122
43.181660319410824,132.43243244035702,43.82092490334576,43.195091575456566,43.13949772188726,43.377043214742834,43.669671495895535
43.176638711174306,132.85285286076584,43.81618584154893,43.19158400619235,43.13708366483706,43.3730105567714,43.66713922899934
43.17163107091067,133.27327328117468,43.81145839814171,43.18808506462714,43.1346763002948,43.368987717335465,43.664610716406465
43.16663730737637,133.69369370158353,43.806742509534594,43.184594653271304,43.13227561345244,43.36497460032615,43.66208595287078
43.161657330611035,134.11411412199237,43.80203811289282,43.18111267635044,43.129881587448125,43.36097111099073,43.65956493166523
43.15669105188157,134.5345345424012,43.797345146041756,43.17763903854625,43.12749420342595,43.356977155622936,43.65704764463874
43.151738383756815,134.95495496281004,43.792663547512795,43.17417364563783,43.12511344058521,43.35299264113701,43.65453408225485
43.1467992402374,135.37537538321888,43.78799325666868,43.1707164043983,43.12273927621453,43.34901747574473,43.65202423360781
43.14187353664843,135.7957958036277,43.783334213687674,43.16726722256557,43.120371685707326,43.345051570232286,43.64951808639232
43.136961189522935,136.21621622403654,43.778686359567374,43.16382600887046,43.11801064253642,43.34109483612388,43.647015627028
43.132062116475645,136.63663664444536,43.77404963614355,43.16039267312992,43.11565611858561,43.33714718641102,43.644516840956655
43.127176235965685,137.0570570648542,43.769423986033246,43.156967126354004,43.1133080841646,43.33320853542637,43.642021712411186
43.12230346669275,137.47747748526305,43.764809352362576,43.15354928078793,43.11096650790849,43.329278798753855,43.63953022457228
43.1174437282338,137.89789790567187,43.760205678424924,43.150139049953715,43.10863135693321,43.325357893239016,43.6370423595839
43.11259694289309,138.3183183260807,43.75561290790026,43.14673634865837,43.10630259685768,43.3214457370708,43.63455809859329
43.107763033227016,138.73873874648956,43.75103098626814,43.1433410929099,43.1039801918537,43.31754224987464,43.63207742180267
43.10294192283555,139.15915916689838,43.7464598591387,43.13995319970667,43.101664104699246,43.3136473527347,43.629600308529014
43.098133536230485,139.5795795873072,43.74189947280373,43.136572586638025,43.09935429684315,43.30976096821256,43.62712673726943
43.093337798809635,140.00000000771604,43.7373497741324,43.13319917289339,43.09705072847591,43.305883020310944,43.624656685765736
43.08855463686287,140.42042042812488,43.73281071056743,43.1298328794754,43.09475335860297,43.30201343433841,43.6221901310608
43.08378397751475,140.84084084853373,43.72828223006939,43.126473628277516,43.092462145106616,43.29815213660392,43.619727049532116
43.079025748736555,141.26126126894255,43.723764281131395,43.123121342513926,43.09017704480121,43.294299053949764,43.61726741690059
43.074279879386275,141.6816816893514,43.71925681282304,43.11977594658718,43.08789801347571,43.29045411546221,43.614811208207946
43.06954629928386,142.10210210976024,43.71475977486266,43.11643736609056,43.0856250059195,43.28661725158396,43.612358397772155
43.064824939213295,142.52252253016906,43.71027311762814,43.113105527818135,43.083357975926184,43.2827883938941,43.60990895951208
43.06011573085868,142.9429429505779,43.70579679210338,43.10978035979543,43.08109687622638,43.2789674752378,43.60746286699406
43.055418606724636,143.36336337098672,43.70133074979153,43.106461791334084,43.07884165878823,43.275154429631975,43.60502009324226
43.05073349998753,143.78378379139556,43.69687494254388,43.10314975307816,43.076592274971624,43.271349192239086,43.6025806109051
43.04606034427889,144.2042042118044,43.69242932229062,43.09984417703076,43.074348675302694,43.267551699405715,43.60014439224059
43.041399073398665,144.62462463221323,43.68799384150517,43.096544996505905,43.07211080963631,43.263761888698824,43.59771140914634
43.03674962258597,145.04504505262204,43.683568453811944,43.09325214598903,43.06987862717478,43.259979698940214,43.59528163320056
43.032111928185486,145.46546547303092,43.67915311294665,43.08996556093977,43.0676520764978,43.25620507023168,43.59285503571409
43.0274859268235,145.88588589343973,43.6747477731681,43.08668517745014,43.06543110560407,43.25243794393033,43.59043158778453
43.02287155592561,146.30630631384855,43.67035238916568,43.08341093353824,43.063215661966325,43.24867826255337,43.588011260346164
43.01826875358141,146.7267267342574,43.665966916036105,43.08014276847555,43.061005692591095,43.24492596958399,43.585594024205214
43.013677458481624,147.14714715466624,43.66159130925995,43.076880622578315,43.0588011440754,43.241181009019535,43.583179850049525
43.009097609905695,147.5675675750751,43.65722552472306,43.07362443735166,43.05660196266215,43.237443326164936,43.58076870842609
43.004529147733784,147.9879879954839,43.65286951875078,43.07037415539854,43.05440809428683,43.23371286791571,43.57836056968776
42.99997201247262,148.40840841589272,43.64852324813872,43.067129720400125,43.05221948460945,43.22998958196412,43.575955403948555
42.99542614529713,148.8288288363016,43.6441866701751,43.06389107713217,43.05003607902728,43.22627341705671,43.57355318162639
42.99089148807394,149.2492492567104,43.63985974262066,43.06065817149946,43.04785782266385,43.22256432291345,43.57115387305234
42.98636798334101,149.66966967711926,43.63554242361159,43.057430950563976,43.04568466029144,43.218862250173004,43.568757448579795
42.981855574272195,150.09009009752808,43.631234671535154,43.05420936256362,43.04351653646157,43.215167150394784,43.566363878602196
42.977354204598726,150.51051051793692,43.626936444708846,43.050993356894914,43.04135339588736,43.21147897608885,43.56397313355227
42.97286381846401,150.93093093834577,43.62264770210294,43.04778288403921,43.039195183142176,43.20779768075257,43.56158518391971
42.968384360212745,151.35135135875458,43.61836840333888,43.04457789540709,43.03704184271509,43.2041232188928,43.55920000028488
42.96391577448639,151.7717717791634,43.61409850823542,43.041378343075515,43.034893319091104,43.20045554601519,43.55681755336099
42.959458007392556,152.19219219957225,43.609837976984885,43.0381841800184,43.032749556744754,43.19679461853913,43.554437814034465
42.95501100517535,152.6126126199811,43.605586770092664,43.03499536090349,43.03061050016261,43.19314039364448,43.55206075339564
42.95057471461136,153.0330330403899,43.6013448483518,43.031811841061376,43.028476093878965,43.18949282888892,43.54968634275336
42.946149082976156,153.45345346079876,43.59711217284312,43.02863357684377,43.02634628251896,43.185851882769036,43.54731455362169
42.941734058005004,153.8738738812076,43.59288870495592,43.02546052551326,43.02422101084461,43.18221751503334,43.544945357674465
42.93732958786949,154.29429430161645,43.58867440641612,43.02229264521079,43.02210022379811,43.17858968606489,43.54257872663996
42.93293562117871,154.71471472202526,43.584469239311474,43.01912989494748,43.01998386653675,43.17496835701932,43.54021463243288
42.92855210699931,155.13513514243408,43.58027316610501,43.01597223462579,43.01787188445437,43.17135348978446,43.5378530475463
42.92417899487738,155.55555556284293,43.57608614961609,43.01281962506662,43.01576422318092,43.167745046934286,43.53549394459233
42.91981623485294,155.97597598325177,43.5719081529503,43.009672028025854,43.01366082855551,43.16414299172705,43.53313729649226
42.91546377747127,156.39639640366062,43.56773913939681,43.00652940618729,43.0115616465557,43.16054728812949,43.530783076438354
42.9111215737756,156.81681682406943,43.56357907217643,43.0033917231088,43.00946662327565,43.15695790084695,43.528431257893665
42.90678957527305,157.23723724447828,43.559427914986244,43.00025894311139,43.007375705394466,43.15337479533968,43.526081814602506
42.902467733855644,157.65765766488713,43.55528563208578,42.997131031051474,43.005288839985006,43.14979793780724,43.523734720617284
42.89815600169394,158.07807808529594,43.55115218784694,42.99400795234372,43.00320597435767,43.146227295111736,43.521389950329585
42.89385433100153,158.49849850570476,43.54702754692978,42.990889673720496,43.00112705622747,43.14266283464089,43.51904747849828
42.88956267455954,158.9189189261136,43.54291167423848,42.98777616254497,42.99905203366764,43.139104524026926,43.51670728026565
42.885280986017236,159.33933934652245,43.53880453489745,42.9846673868876,42.996980855121116,43.135552331634884,43.51436933115252
42.881009219141646,159.75975976693127,43.534706094253224,42.98156331553628,42.99491346941914,43.132006226791994,43.512033607023604
42.876747328124225,160.1801801873401,43.53061631788841,42.97846391793861,42.99284982580965,43.128466179204,43.50970008400242
42.8724952675258,160.60060060774896,43.52653517164452,42.97536916419262,42.990789873989954,43.1249321591714,43.507368738395066
42.86825299225094,161.0210210281578,43.522462621644024,42.972279025061084,42.98873356413787,43.121404137497755,43.50503954701877
42.864020457533016,161.44144144856662,43.518398634300674,42.96919347199403,42.98668084693529,43.11788208547274,43.50271248723145
42.85979761893923,161.86186186897544,43.514343176309666,42.96611247714523,42.9846316735777,43.11436597487514,43.500387536634065
42.855584432384205,162.28228228938428,43.51029621459929,42.96303601336732,42.98258599576411,43.11085577799763,43.49806467324628
42.851380854148495,162.70270270979313,43.50625771626237,42.95996405416416,42.98054376565571,43.107351467672174,43.49574387543729
42.84718684089527,163.12312313020198,43.50222764833964,42.956896573601334,42.978504935815074,43.103853017280244,43.493425121931445
42.84300234967867,163.5435435506108,43.49820597812746,42.95383354608387,42.976469459086275,43.10036040073167,43.49110839181772
42.838827337936635,163.9639639710196,43.49419267344114,42.95077494647509,42.97443728914964,43.09687359238421,43.48879366457229
42.83466176346241,164.38438439142848,43.49018770222931,42.947720750584935,42.972408380256134,43.093392566916805,43.48648092008172
42.83050558434071,164.8048048118373,43.48619103262342,42.944670934705954,42.970382687113315,43.08991729908792,43.484170138659145
42.826358758861076,165.22522523224612,43.48220263296972,42.94162547562431,42.96836016499662,43.08644776447988,43.481861301044326
42.822221245334866,165.64564565265496,43.47822247178668,42.93858435064827,42.96634076971215,43.08298393911018,43.479554388377736
42.818093002539214,166.0660660730638,43.47425051776447,42.935547537551365,42.96432445759278,43.07952579934443,43.47724938213976
42.81397398992832,166.48648649347263,43.470286739774856,42.93251501457254,42.96231118550634,43.07607332194042,43.474946264041684
42.80986416704358,166.90690691388147,43.46633110689036,42.929486760430045,42.96030091087418,43.0726264839992,43.472645016097054
42.80576349375228,167.3273273342903,43.462383588404265,42.926462754342325,42.95829359169404,43.06918526295431,43.47034562103155
42.80167193021724,167.74774775469916,43.45844415384396,42.923442976041066,42.95628918656121,43.06574963658488,43.46804806181447
42.797589436869615,168.16816817510798,43.45451277296986,42.92042740576198,42.954287654681906,43.06231958303978,43.465752321818734
42.79351597439864,168.5885885955168,43.45058941575008,42.91741602419874,42.95228895587272,43.0588950808584,43.463458384781084
42.78945150375461,169.00900901592564,43.446674052308005,42.91440881240087,42.95029305053769,43.05547610897343,43.4611662347872
42.78539598615991,169.4294294363345,43.44276665280522,42.91140575161354,42.948299899623265,43.05206264667779,43.45887585627259
42.78134938312416,169.84984985674333,43.43886718739244,42.90840682346192,42.94630946451238,43.04865467354651,43.456587234037485
42.77731165645854,170.27027027715215,43.43497562667741,42.905412010333436,42.94432170701852,43.045252169264195,43.45430035326566
42.77328276828464,170.69069069756097,43.4310919415038,42.9024212948097,42.94233658982719,43.041855113671375,43.45201519953946
42.7692626810321,171.11111111796984,43.427216102797615,42.89943465988975,42.94035407619607,43.03846348729238,43.44973175884257
42.7652513574204,171.53153153837866,43.42334808168121,42.89645208890342,42.93837412990797,43.03507727080681,43.44745001753885
42.761248760415555,171.95195195878748,43.41948784942345,42.8934735655016,42.936396715338425,43.03169644518556,43.44516996232726
42.757254853168384,172.37237237919632,43.41563537743315,42.89049907365743,42.934421797416206,43.028320991648634,43.44289158012639
42.753269598880145,172.79279279960517,43.411790637261156,42.887528597684565,42.93244934161769,43.02495089164218,43.44061485808183
42.749292960912165,173.21321322001398,43.40795360061385,42.88456212225561,42.93047931397112,43.0215861268394,43.43833978393443
42.74532490333139,173.63363364042283,43.404124239370404,42.88159963241003,42.928511681070525,43.01822667915914,43.43606634572568
42.741365390280095,174.05405406083165,43.40030252559841,42.87864111353566,42.92654641009206,43.0148725307886,43.43379453181725
42.73741438613665,174.4744744812405,43.39648843156143,42.87568655131868,42.92458346880717,43.01152366419831,43.43152433089944
42.733471855528954,174.89489490164934,43.39268192971207,42.87273593161675,42.92262282558633,43.008180062133924,43.429255731963366
42.72953776330748,175.31531532205815,43.38888299266258,42.86978924037915,42.920664449386166,43.00484170757616,43.42698872429887
42.725612074532776,175.735735742467,43.3850915931291,42.86684646407118,42.91870830971469,43.001508583636415,43.424723297504606
42.72169475447406,176.15615616287585,43.38130770383118,42.86390758945804,42.91675437656315,42.99818067342648,43.422459441504
42.71778576861593,176.5765765832847,43.37753129750508,42.86097260352342,42.914802620307555,42.99485796037768,43.4201971465588
42.71388508266986,176.9969970036935,43.37376234741272,42.85804149350445,42.91285301185714,42.99154042829414,43.41793640327162
42.70999266258711,177.41741742410233,43.37000082682996,42.855114246854576,42.910905522962125,42.98822806108225,43.41567720256867
42.70610847456907,177.83783784451117,43.366246709181006,42.85219085123892,42.9089601257581,42.984920842848254,43.41341953565275
42.70223248507125,178.25825826492002,43.36249996803576,42.84927129454611,42.907016792930975,42.98161875785641,43.41116339392091
42.69836466079635,178.67867868532883,43.358760577086926,42.84635556490701,42.90507549768531,42.97832179051834,43.408908768893454
42.69450496867391,179.09909910573768,43.35502851014395,42.84344365070927,42.903136213720465,42.97502992540438,43.40665565263677
42.69065337581415,179.51951952614652,43.35130374113772,42.84053554059724,42.9011989152289,42.9717431472637,43.404404037450554
42.68680984946343,179.93993994655534,43.347586244132884,42.83763122343852,42.89926357690257,42.96846144104384,43.402153915885954
42.68297435683051,180.3603603669642,43.343875993342685,42.834730688272664,42.89733017394537,42.96518479189862,43.399905280762674
42.67914686552319,180.780780787373,43.34017296314188,42.83183392412144,42.89539868208463,42.961913185166566,43.397658125135756
42.67532734352014,181.20120120778185,43.33647712807201,42.82894092026966,42.893469077575375,42.95864660633089,43.395412442295644
42.671515758920776,181.6216216281907,43.33278846283578,42.826051666317476,42.891541337192834,42.955385040857124,43.39316822577638
42.66771208000214,182.0420420485995,43.32910694226676,42.82316615201765,42.88961543819865,42.952128474289694,43.39092546937047
42.66391627525575,182.46246246900836,43.32543254129799,42.820284367279214,42.88769135830235,42.948876892478616,43.38868416714027
42.6601283133498,182.8828828894172,43.32176523482195,42.81740630216822,42.88576907551361,42.94563028145664,43.38644431341955
42.65634816312649,183.30330330982605,43.31810499783161,42.81453194688352,42.88384856829544,42.94238862732404,43.38420590279216
42.652575793600725,183.72372373023487,43.31445180566052,42.811661291765866,42.88192981577879,42.93915191632415,43.38196893005228
42.64881117396684,184.14414415064368,43.31080563374625,42.80879432731359,42.88001279749895,42.93592013479193,43.37973339009734
42.645054273608295,184.56456457105253,43.30716645761096,42.8059310441999,42.878097493425635,42.93269326916336,43.3774992779598
42.641305062108145,184.98498499146137,43.30353425291449,42.80307143328034,42.87618388397019,42.92947130598869,43.375266589110225
42.63756350925785,185.4054054118702,43.29990899542198,42.80021548558024,42.87427194995718,42.926254231953045,43.373035319160834
42.63382958506276,185.82582583227904,43.29629066100167,42.79736319225117,42.872361672619704,42.92304203389203,43.37080546393383
42.6301032597353,186.24624625268785,43.292679225626635,42.79451454448207,42.87045303360367,42.91983469879098,43.36857701944171
42.62638450367828,186.6666666730967,43.289074665383765,42.79166953343693,42.86854601497788,42.916632213753,43.3663499818698
42.6226732874465,187.08708709350554,43.28547695648634,42.788828150626145,42.86664059924387,42.913434565950396,43.36412434757668
42.61896958171799,187.50750751391436,43.281886075285634,42.78599038768138,42.86473676933922,42.91024174245294,43.36190011310445
42.615273357138214,187.9279279343232,43.27830199827711,42.783156236302496,42.862834508628985,42.907053730532944,43.359677275192354
42.611584584623955,188.34834835473205,43.27472470209869,42.78032568831561,42.86093380087508,42.90387051767954,43.357455830786435
42.60790323546858,188.76876877514087,43.2711541635106,42.777498735624356,42.859034630188994,42.90069209142258,43.35523577703463
42.60422928105634,189.18918919554972,43.2675903593704,42.774675370219576,42.85713698092472,42.89751843938956,43.35301711126731
42.600562692914664,189.60960961595853,43.26403326654897,42.77185558418976,42.855240837778624,42.8943495492795,43.35079983093248
42.59690344275242,190.0300300363674,43.260482861902155,42.76903936973887,42.85334618605849,42.891185408853296,43.34858393352508
42.59325150243245,190.45045045677622,43.25693912256823,42.76622671919886,42.851453011327,42.888026005942585,43.34636941670661
42.589606843969975,190.87087087718504,43.253402025864915,42.763417625029085,42.84956129952095,42.88487132846916,43.3441562784449
42.5859694395265,191.2912912975939,43.249871549162634,42.760612079786014,42.847671036919564,42.88172136446032,43.341944516799074
42.58233926141235,191.71171171800273,43.246347669944,42.75781007606941,42.84578221012525,42.87857610205859,43.33973412996914
42.578716282093964,192.13213213841155,43.24283036579819,42.75501160639631,42.84389480606151,42.87543552950909,43.337525116289854
42.57510047420254,192.5525525588204,43.23931961440147,42.75221666346846,42.84200881197789,42.87229963513853,43.335317474209475
42.571491810541715,192.9729729792292,43.23581539351979,42.749425240173245,42.840124215459994,42.86916840723577,43.33311120229966
42.56789026409218,193.39339339963806,43.23231768101319,42.74663732940138,42.838241004437265,42.8660418340733,43.33090629926581
42.56429580801061,193.8138138200469,43.2288264548458,42.74385292413717,42.83635916718357,42.86291990410345,43.32870276395997
42.56070841562121,194.23423424045572,43.22534169309676,42.7410720174125,42.8344786923037,42.85980260591411,43.326500595385575
42.557128060404,194.65465466086457,43.22186337397567,42.738294602310226,42.83259956870005,42.85668992811659,43.32429979268809
42.55355471595858,195.07507508127338,43.21839147582421,42.73552067197238,42.830721785518925,42.8535818593929,43.322100355126054
42.54998835595474,195.4954955016822,43.21492597710556,42.732750219614225,42.828845332041546,42.850478388469604,43.319902281982536
42.54642895404945,195.91591592209105,43.211466856379886,42.729983238538544,42.82697019798862,42.847379504113,43.31770557258099
42.54287648423229,196.3363363424999,43.20801409228451,42.72721972213899,42.82509637342776,42.84428519514224,43.315510226449206
42.539330920778376,196.75675676290874,43.204567663429984,42.724459663887195,42.823223848638825,42.8411954504446,43.31331624327815
42.535792237951135,197.17717718331755,43.2011275484718,42.721703057285765,42.8213526141927,42.83811025899067,43.31112362279599
42.53226041019878,197.59759760372637,43.19769372635778,42.71894989579528,42.81948266090712,42.835029609838415,43.308932364844075
42.528735412112454,198.01801802413522,43.19426617611536,42.71620017286359,42.81761397984356,42.83195349212438,43.30674246933471
42.52521721842337,198.43843844454403,43.190844876852545,42.713453882181284,42.815746562308405,42.828881895034435,43.304553936256724
42.521705803985824,198.8588588649529,43.18742980777775,42.710711017445746,42.81388039986038,42.82581480766985,43.30236676568385
42.518201143775755,199.27927928536172,43.18402094818716,42.707971572380664,42.81201548431936,42.822752219178284,43.30018095778679
42.514703212894574,199.69969970577057,43.18061827745355,42.70523554076096,42.81015180777159,42.819694118855246,43.297996512843
42.51121198657506,200.1201201261794,43.1772217750276,42.7025029163789,42.80828936256133,42.81664049607558,43.29581343123234
42.50772744018817,200.5405405465882,43.17383142044252,42.69977369305718,42.80642814127221,42.81359134022081,43.293631713420545
42.504249549257125,200.96096096699708,43.170447193329316,42.69704786466237,42.804568136682214,42.810546640728155,43.29145135991304
42.50077828947394,201.3813813874059,43.16706907343692,42.69432542512449,42.80270934166021,42.80750638706768,43.28927237115643
42.49731363668166,201.80180180781474,43.16369704062505,42.69160636844153,42.80085174935116,42.80447056873887,43.287094747764726
42.49385556686454,202.22222222822356,43.160331074863244,42.68889068866886,42.79899535318684,42.8014391752816,43.28491849045891
42.49040405612736,202.64264264863237,43.156971156225275,42.686178379903595,42.79714014680514,42.79841219629038,43.2827436000081
42.4869590806775,203.06306306904125,43.15361726487192,42.6834694361976,42.795286124023974,42.7953896214267,43.28057007723856
42.48352061677154,203.4834834894501,43.15026938102319,42.680763851540725,42.79343327886069,42.792371440419856,43.278397923022816
42.480088640668214,203.9039039098589,43.14692748492828,42.678061620092215,42.79158160550851,42.78935764305946,43.276227138274244
42.476663128924,204.32432433026773,43.1435915568164,42.67536273605209,42.78973109833993,42.786348219166804,43.27405772395526
42.473244058297176,204.74474475067657,43.14026157720117,42.672667193640805,42.78788175191222,42.78334315845382,43.2718896810875
42.46983140562413,205.16516517108545,43.13693752670518,42.66997498710028,42.786033560976186,42.78034245071364,43.26972301076294
42.46642514782711,205.58558559149427,43.133619385955065,42.667286110684124,42.78418652048271,42.777346085874804,43.26755771414408
42.46302526196438,206.00600601190308,43.13030713569056,42.66460055865457,42.7823406255787,42.774354053875356,43.265393792455136
42.45963172521156,206.42642643231193,43.127000756733175,42.661918325298444,42.78049587159146,42.77136634469302,43.26323124694963
42.45624451487507,206.84684685272074,43.12370022999786,42.65923940494605,42.778652254001585,42.76838294834534,43.2610700788161
42.45286360836443,207.26726727312956,43.120405536468596,42.65656379197527,42.776809768324405,42.7654038548662,43.25891028931367
42.44948898319054,207.68768769353844,43.11711665719832,42.653891480808504,42.77496841027121,42.76242905430758,43.25675187979789
42.44612061696968,208.10810811394725,43.11383357331516,42.651222465904894,42.77312817579226,42.759458536751026,43.2545948516703
42.442758487429224,208.5285285343561,43.11055626602989,42.64855674170961,42.77128906097224,42.75649229232123,43.252439206347226
