II_epsilon_1e-3,time,II_epsilon_5e-4,II_epsilon_1e-4,III_alpha_0.1,III_alpha_0.05,III_alpha_0.01,I
43.25981804226926,124.86486487299798,43.32823214511413,43.2818086776754,43.4514270717112,43.397515821139926,43.28695178233662,43.27455008438664
43.25613783680383,125.28528529340684,43.32372245600772,43.27656903084136,43.447199871797956,43.39275408644259,43.28170114154827,43.26925983408559
43.252468100435394,125.70570571381566,43.319224850340355,43.27134493515225,43.44298441401473,43.38800557999299,43.276466117003075,43.263985446350674
43.24880873018592,126.12612613422449,43.314739211958845,43.26613627272996,43.43878058434647,43.38327018108449,43.271246589966516,43.25872680137681
43.24515962249273,126.54654655463334,43.31026542891304,43.260942927527516,43.43458826937703,43.37854776955752,43.26604244344147,43.25348378110563
43.24152067294483,126.96696697504217,43.30580339022831,43.25576478514126,43.43040735639552,43.373838229827825,43.26085356208021,43.24825626920721
43.23789177727909,127.38738739545101,43.30135298708613,43.25060173297155,43.4262377335833,43.36914144806456,43.25567983243977,43.24304415138323
43.234272831820455,127.80780781585985,43.29691411253951,43.24545366004043,43.42207928987748,43.36445731214051,43.250521142858126,43.23784731524317
43.23066373251324,128.22822823626868,43.292486661423204,43.24032045707148,43.41793191480084,43.35978571188138,43.24537738355403,43.23266565037287
43.227064375557326,128.64864865667752,43.288070530438354,43.23520201672099,43.413795498136544,43.35512653903507,43.24024844683508,43.22749904847297
43.22347465727656,129.06906907708634,43.28366561807525,43.23009823344509,43.409669929975365,43.35047968706363,43.235134226887915,43.22234740302593
43.21989447417755,129.48948949749519,43.27927182472305,43.22500900356757,43.40555510287146,43.34584505120279,43.23003461971696,43.217210609072175
43.21632372308703,129.909909917904,43.274889052828144,43.21993422534863,43.40145090990162,43.34122252862929,43.22494952302484,43.212088562855875
43.21276230120969,130.33033033831285,43.270517206816486,43.21487379863329,43.397357245214124,43.33661201841266,43.21987883559479,43.20698116099138
43.209210106272906,130.7507507587217,43.26615619307087,43.20982762455319,43.39327400398651,43.332013421601204,43.21482245662615,43.20188830034348
43.205667036700106,131.1711711791305,43.26180591985051,43.20479560517418,43.38920108247359,43.32742664132133,43.20978028611571,43.19680988286567
43.20213299164302,131.59159159953936,43.257466296850886,43.1997776424644,43.38513837795454,43.322851582553575,43.20475222814657,43.19174581095402
43.198607871009116,132.0120120199482,43.25313723464369,43.19477364158445,43.38108578881619,43.318288151867804,43.199738187619545,43.18669598811746
43.195091575456566,132.43243244035702,43.248818645238345,43.18978350992383,43.377043214742834,43.31373625708269,43.19473807062504,43.181660319410824
43.19158400619235,132.85285286076584,43.244510443930416,43.18480715547425,43.3730105567714,43.30919580651031,43.18975178468327,43.176638711174306
43.18808506462714,133.27327328117468,43.24021254693618,43.179844487619434,43.368987717335465,43.304666711487286,43.184779238532045,43.17163107091067
43.184594653271304,133.69369370158353,43.23592487215462,43.174895417044446,43.36497460032615,43.300148885217936,43.17982034216076,43.16663730737637
43.18111267635044,134.11411412199237,43.231647339047626,43.16995985566619,43.36097111099073,43.295642242188656,43.17487500680817,43.161657330611035
43.17763903854625,134.5345345424012,43.2273798684867,43.165037716506454,43.356977155622936,43.29114669843085,43.16994314489172,43.15669105188157
43.17417364563783,134.95495496281004,43.22312238274997,43.16012891373385,43.35299264113701,43.28666217139924,43.16502467008105,43.151738383756815
43.1707164043983,135.37537538321888,43.21887480561269,43.155233362802726,43.34901747574473,43.28218857998424,43.16011949744227,43.1467992402374
43.16726722256557,135.7957958036277,43.21463706234262,43.15035098041143,43.345051570232286,43.27772584445196,43.155227543368945,43.14187353664843
43.16382600887046,136.21621622403654,43.21040907972473,43.14548168450083,43.34109483612388,43.273273886463684,43.15034872552116,43.136961189522935
43.16039267312992,136.63663664444536,43.20619078610223,43.140625394298,43.33714718641102,43.268832629168074,43.14548296277418,43.132062116475645
43.156967126354004,137.0570570648542,43.20198211134956,43.13578203029794,43.33320853542637,43.264401997276096,43.140630175057424,43.127176235965685
43.15354928078793,137.47747748526305,43.1977829866522,43.13095151402313,43.329278798753855,43.259981916982085,43.135790282964386,43.12230346669275
43.150139049953715,137.89789790567187,43.19359334420252,43.12613376773844,43.325357893239016,43.25557231585969,43.13096320718433,43.1174437282338
43.14673634865837,138.3183183260807,43.189413116783214,43.121328714048445,43.3214457370708,43.251173122678,43.126148870286336,43.11259694289309
43.1433410929099,138.73873874648956,43.18524223883581,43.11653627642468,43.31754224987464,43.24678426702975,43.12134719666597,43.107763033227016
43.13995319970667,139.15915916689838,43.18108064680928,43.111756380729226,43.3136473527347,43.242405679059665,43.11655811107106,43.10294192283555
43.136572586638025,139.5795795873072,43.17692827782326,43.10698895319432,43.30976096821256,43.23803729126808,43.11178153931648,43.098133536230485
43.13319917289339,140.00000000771604,43.17278507028458,43.10223392098335,43.305883020310944,43.23367903723298,43.107017408115645,43.093337798809635
43.1298328794754,140.42042042812488,43.16865096371313,43.097491212233145,43.30201343433841,43.22933085157769,43.10226564508659,43.08855463686287
43.126473628277516,140.84084084853373,43.16452589866705,43.092760755909644,43.29815213660392,43.22499267005558,43.09752617867162,43.08378397751475
43.123121342513926,141.26126126894255,43.16040981673413,43.08804248176371,43.294299053949764,43.220664429438905,43.09279893813804,43.079025748736555
43.11977594658718,141.6816816893514,43.156302660564215,43.083336320339164,43.29045411546221,43.21634606748441,43.088083853614364,43.074279879386275
43.11643736609056,142.10210210976024,43.15220437393446,43.07864220304088,43.28661725158396,43.212037522979514,43.08338085616856,43.06954629928386
43.113105527818135,142.52252253016906,43.14811490176734,43.073960062161014,43.2827883938941,43.20773873577313,43.078689877822804,43.064824939213295
43.10978035979543,142.9429429505779,43.14403419008945,43.06928983087095,43.2789674752378,43.20344964678762,43.07401085151092,43.06011573085868
43.106461791334084,143.36336337098672,43.139962185947745,43.06463144322845,43.275154429631975,43.1991701980354,43.069343711025944,43.055418606724636
43.10314975307816,143.78378379139556,43.135898837229014,43.05998483415053,43.271349192239086,43.1949003325901,43.0646883909071,43.05073349998753
43.09984417703076,144.2042042118044,43.13184409233497,43.05534993935901,43.267551699405715,43.1906399945002,43.06004482628033,43.04606034427889
43.096544996505905,144.62462463221323,43.12779790034954,43.05072669519637,43.263761888698824,43.1863891285816,43.05541295243702,43.041399073398665
43.09325214598903,145.04504505262204,43.123760212027335,43.04611503833856,43.259979698940214,43.182147679938424,43.050792705534136,43.03674962258597
43.08996556093977,145.46546547303092,43.11973097876438,43.04151490567096,43.25620507023168,43.17791559473713,43.046184023230325,43.032111928185486
43.08668517745014,145.88588589343973,43.115710152769914,43.03692623585976,43.25243794393033,43.173692820562394,43.04158684353053,43.0274859268235
43.08341093353824,146.30630631384855,43.11169768706903,43.032348968028735,43.24867826255337,43.16947930559254,43.037001105142416,43.02287155592561
43.08014276847555,146.7267267342574,43.107693535436766,43.02778304190895,43.24492596958399,43.1652749988455,43.03242674746798,43.01826875358141
43.076880622578315,147.14714715466624,43.10369765237051,43.02322839789898,43.241181009019535,43.16107985009003,43.0278637105144,43.013677458481624
43.07362443735166,147.5675675750751,43.09970999310764,43.01868497699899,43.237443326164936,43.156893809797104,43.023311934871955,43.009097609905695
43.07037415539854,147.9879879954839,43.095730513657465,43.01415272077556,43.23371286791571,43.152716829134114,43.018771361721235,43.004529147733784
43.067129720400125,148.40840841589272,43.09175917082751,43.00963157136253,43.22998958196412,43.148548859989845,43.014241932856564,42.99997201247262
43.06389107713217,148.8288288363016,43.08779592223088,43.0051214714917,43.22627341705671,43.14438985501811,43.00972359072808,42.99542614529713
43.06065817149946,149.2492492567104,43.08384072623881,43.000622364524055,43.22256432291345,43.140239767665854,43.00521627846851,42.99089148807394
43.057430950563976,149.66966967711926,43.07989354184771,42.996134194456495,43.218862250173004,43.13609855215447,43.00071993987883,42.98636798334101
43.05420936256362,150.09009009752808,43.07595432845707,42.99165690593281,43.215167150394784,43.13196616342436,42.99623451939973,42.981855574272195
43.050993356894914,150.51051051793692,43.072023045704796,42.987190444230244,43.21147897608885,43.12784255699868,42.99175996204182,42.977354204598726
43.04778288403921,150.93093093834577,43.06809965448434,42.982734755207495,43.20779768075257,43.12372768876981,42.987296213247454,42.97286381846401
43.04457789540709,151.35135135875458,43.064184116237634,42.97828978519898,43.2041232188928,43.119621514832026,42.98284321869013,42.968384360212745
43.041378343075515,151.7717717791634,43.06027639293151,42.973855480844016,43.20045554601519,43.1155239926615,42.97840092425799,42.96391577448639
43.0381841800184,152.19219219957225,43.05637644711565,42.96943178891208,43.19679461853913,43.111435080135976,42.97396927723703,42.959458007392556
43.03499536090349,152.6126126199811,43.052484241850706,42.96501865709307,43.19314039364448,43.10735473569731,42.969548225165305,42.95501100517535
43.031811841061376,153.0330330403899,43.048599740691714,42.960616033949954,43.18949282888892,43.10328291833529,42.96513771605507,42.95057471461136
43.02863357684377,153.45345346079876,43.04472290770264,42.95622386818789,43.185851882769036,43.09921958753794,42.96073769842506,42.946149082976156
43.02546052551326,153.8738738812076,43.04085370748315,42.95184210909311,43.18221751503334,43.09516470327588,42.95634812124645,42.941734058005004
43.02229264521079,154.29429430161645,43.03699210519383,42.94747070638893,43.17858968606489,43.09111822601722,42.95196893392141,42.93732958786949
43.01912989494748,154.71471472202526,43.03313806656232,42.94310961022439,43.17496835701932,43.087080116755786,42.947600086283614,42.93293562117871
43.01597223462579,155.13513514243408,43.02929155785528,42.93875877116887,43.17135348978446,43.08305033704149,42.943241528618934,42.92855210699931
43.01281962506662,155.55555556284293,43.02545254579375,42.934418140223386,43.167745046934286,43.079028848988884,42.938893211687926,42.92417899487738
43.009672028025854,155.97597598325177,43.02162099736883,42.93008766883496,43.16414299172705,43.07501561524638,42.93455508674087,42.91981623485294
43.00652940618729,156.39639640366062,43.01779687971508,42.925767308918736,43.16054728812949,43.07101059891175,42.93022710552841,42.91546377747127
43.0033917231088,156.81681682406943,43.01398016071802,42.921457012873375,43.15695790084695,43.06701376339337,42.9259092202916,42.9111215737756
43.00025894311139,157.23723724447828,43.01017080886726,42.91715673358019,43.15337479533968,43.06302507213983,42.92160138372386,42.90678957527305
42.997131031051474,157.65765766488713,43.00636879288529,42.91286642437632,43.14979793780724,43.059044489389,42.91730354888153,42.902467733855644
42.99400795234372,158.07807808529594,43.00257408194172,42.90858603899069,43.146227295111736,43.05507197996813,42.913015669075364,42.89815600169394
42.990889673720496,158.49849850570476,42.99878664554794,42.904315531434236,43.14266283464089,43.05110750897541,42.90873769761191,42.89385433100153
42.98777616254497,158.9189189261136,42.995006453554765,42.900054855826355,43.139104524026926,43.04715104193427,42.9044695886338,42.88956267455954
42.9846673868876,159.33933934652245,42.991233476161206,42.89580396656961,43.135552331634884,43.043202544722824,42.900211296845804,42.885280986017236
42.98156331553628,159.75975976693127,42.98746768393997,42.891562819121596,43.132006226791994,43.03926198355789,42.895962777172855,42.881009219141646
42.97846391793861,160.1801801873401,42.98370904785957,42.88733136898429,43.128466179204,43.035329324999765,42.891723984947134,42.876747328124225
42.97536916419262,160.60060060774896,42.97995753929314,42.88310957207726,43.1249321591714,43.031404535974175,42.887494875856184,42.8724952675258
42.972279025061084,161.0210210281578,42.97621312999905,42.878897384672996,43.121404137497755,43.02748758379813,42.88327540591875,42.86825299225094
42.96919347199403,161.44144144856662,42.97247579205567,42.874694763375395,43.11788208547274,43.02357843619515,42.87906553147669,42.864020457533016
42.96611247714523,161.86186186897544,42.968745497738865,42.87050166510189,43.11436597487514,43.01967706128795,42.874865209203406,42.85979761893923
42.96303601336732,162.28228228938428,42.96502221933923,42.86631804708807,43.11085577799763,43.01578342754496,42.8706743961205,42.855584432384205
42.95996405416416,162.70270270979313,42.96130592970271,42.86214386690119,43.107351467672174,43.0118975036996,42.86649304961699,42.851380854148495
42.956896573601334,163.12312313020198,42.95759660214368,42.85797908245901,43.103853017280244,43.00801925849276,42.86232112746416,42.84718684089527
42.95383354608387,163.5435435506108,42.95389421012104,42.853823652046636,43.10036040073167,43.00414866103514,42.858158587818984,42.84300234967867
42.95077494647509,163.9639639710196,42.950198727411504,42.8496775343251,43.09687359238421,43.00028568102626,42.85400538920798,42.838827337936635
42.947720750584935,164.38438439142848,42.94651012802843,42.84554068832354,43.093392566916805,42.99643028838406,42.84986149048507,42.83466176346241
42.944670934705954,164.8048048118373,42.94282838621712,42.84141307340948,43.08991729908792,42.99258245329487,42.84572685074892,42.83050558434071
42.94162547562431,165.22522523224612,42.93915347646162,42.83729464922191,43.08644776447988,42.98874214622185,42.8416014292307,42.826358758861076
42.93858435064827,165.64564565265496,42.93548537350606,42.83318537558103,43.08298393911018,42.98490933786489,42.83748518520637,42.822221245334866
42.935547537551365,166.0660660730638,42.93182405237691,42.829085212307156,43.07952579934443,42.9810839991636,42.833378078835025,42.818093002539214
42.93251501457254,166.48648649347263,42.92816948839462,42.824994119805446,43.07607332194042,42.97726610131335,42.829280070435814,42.81397398992832
42.929486760430045,166.90690691388147,42.92452165716253,42.82091205898497,43.0726264839992,42.97345561578868,42.825191120586105,42.80986416704358
42.926462754342325,167.3273273342903,42.9208805345202,42.816838990882204,43.06918526295431,42.96965251436249,42.82111119017192,42.80576349375228
42.923442976041066,167.74774775469916,42.91724609644311,42.812774876848266,43.06574963658488,42.96585676910957,42.81704024035014,42.80167193021724
42.92042740576198,168.16816817510798,42.91361831890202,42.80871967850851,43.06231958303978,42.96206835238167,42.812978232532274,42.797589436869615
42.91741602419874,168.5885885955168,42.90999717817268,42.804673357741144,43.0588950808584,42.95828723674662,42.80892512838313,42.79351597439864
42.91440881240087,169.00900901592564,42.906382650999255,42.80063587666993,43.05547610897343,42.954513394851716,42.80488088982987,42.78945150375461
42.91140575161354,169.4294294363345,42.90277471417919,42.79660719766994,43.05206264667779,42.950746799363955,42.800845479077,42.78539598615991
42.90840682346192,169.84984985674333,42.89917334474596,42.792587283380485,43.04865467354651,42.94698742349571,42.79681885862217,42.78134938312416
42.905412010333436,170.27027027715215,42.89557851990142,42.78857609672084,43.045252169264195,42.94323524068731,42.792800991267626,42.77731165645854
42.9024212948097,170.69069069756097,42.89199021700894,42.78457360090387,43.041855113671375,42.939490224539576,42.78879184012134,42.77328276828464
42.89943465988975,171.11111111796984,42.888408413597325,42.780579759441885,43.03846348729238,42.935752348874345,42.78479136858293,42.7692626810321
42.89645208890342,171.53153153837866,42.884833087379576,42.77659453613956,43.03507727080681,42.932021587689924,42.78079954030435,42.7652513574204
42.8934735655016,171.95195195878748,42.88126421627332,42.772617895066546,43.03169644518556,42.928297915156115,42.77681631913279,42.761248760415555
42.89049907365743,172.37237237919632,42.877701778414554,42.7686498005085,43.028320991648634,42.92458130562313,42.77284166897565,42.757254853168384
42.887528597684565,172.79279279960517,42.87414575215386,42.76469021687078,43.02495089164218,42.920871733641036,42.76887555385403,42.753269598880145
42.88456212225561,173.21321322001398,42.87059611602422,42.76073910860064,43.0215861268394,42.91716917397988,42.76491793843828,42.749292960912165
42.88159963241003,173.63363364042283,42.867052848669836,42.75679644052811,43.01822667915914,42.91347360164147,42.760968787564295,42.74532490333139
42.87864111353566,174.05405406083165,42.86351592872107,42.75286217802441,43.0148725307886,42.90978499185278,42.757028066256034,42.741365390280095
42.87568655131868,174.4744744812405,42.85998533491119,42.74893628646119,43.01152366419831,42.90610332003138,42.753095739792485,42.73741438613665
42.87273593161675,174.89489490164934,42.85646104646206,42.7450187315019,43.008180062133924,42.90242856170948,42.749171773669474,42.733471855528954
42.86978924037915,175.31531532205815,42.85294304258757,42.74110947902464,43.00484170757616,42.898760692413354,42.74525613358849,42.72953776330748
42.86684646407118,175.735735742467,42.84943130268407,42.73720849511401,43.001508583636415,42.89509968779087,42.7413487854546,42.725612074532776
42.86390758945804,176.15615616287585,42.84592580627492,42.73331574605249,42.99818067342648,42.89144552400922,42.73744969538372,42.72169475447406
42.86097260352342,176.5765765832847,42.84242653299941,42.72943119832488,42.99485796037768,42.887798177229726,42.73355882971483,42.71778576861593
42.85804149350445,176.9969970036935,42.8389334626137,42.7255548186286,42.99154042829414,42.88415762380873,42.729676155023355,42.71388508266986
42.855114246854576,177.41741742410233,42.83544657500557,42.72168657388688,42.98822806108225,42.880523840247115,42.72580163813185,42.70999266258711
42.85219085123892,177.83783784451117,42.831965850213315,42.71782643126091,42.984920842848254,42.87689680317524,42.721935246113375,42.70610847456907
42.84927129454611,178.25825826492002,42.82849126844087,42.71397435815664,42.98161875785641,42.87327648935354,42.71807694628282,42.70223248507125
42.84635556490701,178.67867868532883,42.82502281006086,42.71013032222184,42.97832179051834,42.869662875685655,42.714226706172724,42.69836466079635
42.84344365070927,179.09909910573768,42.82156045559589,42.70629429133006,42.97502992540438,42.86605593923688,42.71038449348257,42.69450496867391
42.84053554059724,179.51951952614652,42.818104185671224,42.70246623354127,42.9717431472637,42.86245565725043,42.70655027602254,42.69065337581415
42.83763122343852,179.93993994655534,42.81465398091748,42.69864611705669,42.96846144104384,42.85886200715333,42.702724021562496,42.68680984946343
42.834730688272664,180.3603603669642,42.81120982194004,42.69483391007002,42.96518479189862,42.85527496654463,42.69890569839148,42.68297435683051
42.83183392412144,180.780780787373,42.80777168971247,42.69102958102007,42.961913185166566,42.851694513153305,42.69509527505397,42.67914686552319
42.82894092026966,181.20120120778185,42.804339565329784,42.68723309878434,42.95864660633089,42.84812062477149,42.691292720202405,42.67532734352014
42.826051666317476,181.6216216281907,42.80091342993733,42.6834444323898,42.955385040857124,42.844553279119005,42.68749800270016,42.671515758920776
42.82316615201765,182.0420420485995,42.79749326481703,42.67966355099075,42.952128474289694,42.840992454221166,42.68371109160061,42.66771208000214
42.820284367279214,182.46246246900836,42.79407905133091,42.675890423965846,42.948876892478616,42.837438128365214,42.679931956129536,42.66391627525575
42.81740630216822,182.8828828894172,42.7906707709284,42.67212502085985,42.94563028145664,42.833890279858885,42.67616056568058,42.6601283133498
42.81453194688352,183.30330330982605,42.78726840515281,42.668367311385275,42.94238862732404,42.830348887171226,42.67239688981824,42.65634816312649
42.811661291765866,183.72372373023487,42.78387193565843,42.66461726541903,42.93915191632415,42.82681392887394,42.66864089828646,42.652575793600725
42.80879432731359,184.14414415064368,42.78048134422602,42.660874853009595,42.93592013479193,42.82328538363974,42.66489256101971,42.64881117396684
42.8059310441999,184.56456457105253,42.77709661277179,42.657140044386885,42.93269326916336,42.81976323024429,42.66115184815345,42.645054273608295
42.80307143328034,184.98498499146137,42.773717723340596,42.65341280997326,42.92947130598869,42.81624744758011,42.657418730030784,42.641305062108145
42.80021548558024,185.4054054118702,42.770344658077846,42.64969312039255,42.926254231953045,42.81273801467313,42.65369317720227,42.63756350925785
42.79736319225117,185.82582583227904,42.76697739917633,42.64598094647549,42.92304203389203,42.80923491069772,42.649975160416695,42.63382958506276
42.79451454448207,186.24624625268785,42.763615928744294,42.64227625925247,42.91983469879098,42.80573811497911,42.646264650592954,42.6301032597353
42.79166953343693,186.6666666730967,42.76026022909754,42.63857902993517,42.916632213753,42.80224760697877,42.64256161877736,42.62638450367828
42.788828150626145,187.08708709350554,42.75691028274044,42.63488922987681,42.913434565950396,42.798763366257674,42.638866036061096,42.6226732874465
42.78599038768138,187.50750751391436,42.753566072238236,42.63120683053538,42.91024174245294,42.79528537240066,42.63517787359225,42.61896958171799
42.783156236302496,187.9279279343232,42.75022758023278,42.627531803332815,42.907053730532944,42.79181360494929,42.631497102945424,42.615273357138214
42.78032568831561,188.34834835473205,42.7468947894519,42.623864120006786,42.90387051767954,42.78834804370458,42.62782369591744,42.611584584623955
42.777498735624356,188.76876877514087,42.74356768268577,42.62020375264569,42.90069209142258,42.78488866869681,42.624157624334586,42.60790323546858
42.774675370219576,189.18918919554972,42.74024624279412,42.616550673371826,42.89751843938956,42.78143545994315,42.62049886024364,42.60422928105634
42.77185558418976,189.60960961595853,42.736930452716805,42.61290485448751,42.8943495492795,42.77798839760656,42.616847375834105,42.600562692914664
42.76903936973887,190.0300300363674,42.733620295489104,42.60926626845471,42.891185408853296,42.77454746192863,42.61320314344225,42.59690344275242
42.76622671919886,190.45045045677622,42.73031575425513,42.6056348878823,42.888026005942585,42.77111263323366,42.60956613554581,42.59325150243245
42.763417625029085,190.87087087718504,42.727016812274705,42.602010685523716,42.88487132846916,42.767683891934404,42.60593632477281,42.589606843969975
42.760612079786014,191.2912912975939,42.7237234529079,42.59839363427327,42.88172136446032,42.764261218541094,42.602313683904676,42.5859694395265
42.75781007606941,191.71171171800273,42.72043565958514,42.59478370717042,42.87857610205859,42.760844593675145,42.59869818588409,42.58233926141235
42.75501160639631,192.13213213841155,42.71715341572535,42.59118087740809,42.87543552950909,42.75743399808035,42.59508980382363,42.578716282093964
42.75221666346846,192.5525525588204,42.71387670472042,42.5875851183417,42.87229963513853,42.754029412627276,42.591488511011214,42.57510047420254
42.749425240173245,192.9729729792292,42.710605510148035,42.58399640349624,42.86916840723577,42.750630818298724,42.587894280909346,42.571491810541715
42.74663732940138,193.39339339963806,42.70733981577351,42.580414706568966,42.8660418340733,42.747238196168,42.58430708714682,42.56789026409218
42.74385292413717,193.8138138200469,42.70407960533327,42.57684000142542,42.86291990410345,42.74385152731958,42.58072690349641,42.56429580801061
42.7410720174125,194.23423424045572,42.70082486267099,42.573272262085375,42.85980260591411,42.74047079279514,42.57715370384212,42.56070841562121
42.738294602310226,194.65465466086457,42.69757557168714,42.56971146270263,42.85668992811659,42.73709597386401,42.5735874621382,42.557128060404
42.73552067197238,195.07507508127338,42.6943317163394,42.56615757753378,42.8535818593929,42.73372705196085,42.5700281523164,42.55355471595858
42.732750219614225,195.4954955016822,42.6910932806438,42.562610580806,42.850478388469604,42.73036400857133,42.5664757487231,42.54998835595474
42.729983238538544,195.91591592209105,42.68786024868579,42.55907044696377,42.847379504113,42.727006825262116,42.56293022586628,42.54642895404945
42.72721972213899,196.3363363424999,42.68463260463353,42.555537150739696,42.84428519514224,42.72365548368414,42.559391558318566,42.54287648423229
42.724459663887195,196.75675676290874,42.68141033274751,42.5520106669918,42.8411954504446,42.72030996555141,42.555859720810155,42.539330920778376
42.721703057285765,197.17717718331755,42.67819341738135,42.54849097065425,42.83811025899067,42.7169702526472,42.55233468820493,42.535792237951135
42.71894989579528,197.59759760372637,42.674981842969395,42.54497803682401,42.835029609838415,42.71363632683224,42.548816435490295,42.53226041019878
42.71620017286359,198.01801802413522,42.67177559400087,42.54147184072894,42.83195349212438,42.710308170065225,42.54530493778196,42.528735412112454
42.713453882181284,198.43843844454403,42.668574654956224,42.53797235772715,42.828881895034435,42.7069857644159,42.541800170327306,42.52521721842337
42.710711017445746,198.8588588649529,42.66537901027802,42.53447956329448,42.82581480766985,42.70366909206246,42.538302108499906,42.521705803985824
42.707971572380664,199.27927928536172,42.662188644625644,42.53099343302646,42.822752219178284,42.700358135284645,42.534810727805905,42.518201143775755
42.70523554076096,199.69969970577057,42.65900354277137,42.52751394264444,42.819694118855246,42.69705287644425,42.531326003891266,42.514703212894574
42.7025029163789,200.1201201261794,42.65582368947079,42.52404106800259,42.81664049607558,42.69375329793689,42.52784791254751,42.51121198657506
42.69977369305718,200.5405405465882,42.652649069572185,42.52057478509466,42.81359134022081,42.69045938213299,42.52437642971369,42.50772744018817
42.69704786466237,200.96096096699708,42.64947966796797,42.51711507006604,42.810546640728155,42.687171111439795,42.52091153148066,42.504249549257125
42.69432542512449,201.3813813874059,42.64631546960733,42.513661899226186,42.80750638706768,42.68388846857325,42.517453194092916,42.50077828947394
42.69160636844153,201.80180180781474,42.643156459489845,42.51021524902652,42.80447056873887,42.68061143625567,42.51400139390537,42.49731363668166
42.68889068866886,202.22222222822356,42.64000262267354,42.50677509603808,42.8014391752816,42.67733999726401,42.51055610736401,42.49385556686454
42.686178379903595,202.64264264863237,42.63685394428634,42.50334141693421,42.79841219629038,42.67407413446507,42.50711731089641,42.49040405612736
42.6834694361976,203.06306306904125,42.63371040953457,42.49991418842498,42.7953896214267,42.670813830774954,42.50368498104036,42.4869590806775
42.680763851540725,203.4834834894501,42.630572003704316,42.49649338723718,42.792371440419856,42.66755906916721,42.50025909466637,42.48352061677154
42.678061620092215,203.9039039098589,42.62743871216227,42.49307899031867,42.78935764305946,42.664309832689106,42.49683962872539,42.480088640668214
42.67536273605209,204.32432433026773,42.624310520334646,42.48967097489642,42.786348219166804,42.66106610447434,42.49342656027948,42.476663128924
42.672667193640805,204.74474475067657,42.62118741361995,42.48626931824467,42.78334315845382,42.65782786774008,42.49001986651419,42.473244058297176
42.66997498710028,205.16516517108545,42.61806937740569,42.48287399772358,42.78034245071364,42.65459510579342,42.486619524727665,42.46983140562413
42.667286110684124,205.58558559149427,42.614956397204615,42.47948499083066,42.777346085874804,42.65136780203187,42.48322551231781,42.46642514782711
42.66460055865457,206.00600601190308,42.611848458683845,42.476102275158176,42.774354053875356,42.64814593993241,42.479837806780516,42.46302526196438
42.661918325298444,206.42642643231193,42.60874554749033,42.47272582841188,42.77136634469302,42.64492950303765,42.47645638572554,42.45963172521156
42.65923940494605,206.84684685272074,42.60564764936121,42.46935562842195,42.76838294834534,42.641718474924176,42.47308122689539,42.45624451487507
42.65656379197527,207.26726727312956,42.60255475007814,42.46599165312116,42.7654038548662,42.6385128391059,42.46971230814626,42.45286360836443
42.653891480808504,207.68768769353844,42.59946683545503,42.46263388054648,42.76242905430758,42.63531257927713,42.46634960745046,42.44948898319054
42.651222465904894,208.10810811394725,42.59638389134478,42.45928228884454,42.759458536751026,42.632117679292826,42.462993102900604,42.44612061696968
42.64855674170961,208.5285285343561,42.59330590364565,42.4559368562774,42.75649229232123,42.62892812298065,42.45964277271152,42.442758487429224
42.645894302587855,208.94894895476492,42.59023285832819,42.45259756124982,42.75353031120935,42.62574389427653,42.45629859524117,42.43940257243731
42.643235142976145,209.36936937517373,42.58716474144829,42.44926438231571,42.7505725836764,42.62256497718977,42.452960548988635,42.43605285001367
42.640579257390385,209.7897897955826,42.584101539132654,42.44593729814582,42.747619100024274,42.61939135577584,42.44962861254368,42.43270929830201
42.637926640366814,210.21021021599145,42.581043237567656,42.44261628750977,42.744669850544085,42.616223014136885,42.446302764570554,42.4293718955645
42.63527728643588,210.63063063640027,42.577989822986574,42.43930132926122,42.741724825468005,42.61305993642615,42.44298298373702,42.42604062017081
42.63263119014299,211.0510510568091,42.574941281632505,42.43599240230772,42.73878401502595,42.60990210686322,42.43966924873018,42.4227154505895
42.629988346042815,211.47147147721793,42.57189759970031,42.432689485572396,42.735847409659776,42.60674950977178,42.43636153860218,42.4193963654015
42.62734874869905,211.89189189762675,42.56885876352764,42.429392558162206,42.732914999795376,42.60360212956402,42.433059832487494,42.41608334320968
42.6247123926913,212.31231231803562,42.56582475954833,42.426101599382385,42.72998677586585,42.60045995072725,42.42976410957844,42.41277636266575
42.62207927262694,212.73273273844444,42.562795574227955,42.42281658863334,42.7270627283362,42.597322957811336,42.4264743491658,42.409475402622995
42.61944938314798,213.15315315885326,42.559771194062776,42.41953750534692,42.72414284767166,42.59419113540676,42.42319053063565,42.40618044216188
42.61682271893866,213.5735735792621,42.55675160561897,42.41626432911179,42.72122712437048,42.591064468133396,42.41991263349572,42.40289146036511
42.614199274709314,213.99399399967092,42.553736795510865,42.41299703962993,42.71831554896848,42.587942940574514,42.41664063736271,42.399608436465364
42.6115790450899,214.4144144200798,42.550726750380676,42.40973561668057,42.71540811203479,42.584826537494784,42.413374521931786,42.39633134979613
42.60896202468763,214.8348348404886,42.54772145690349,42.406480040118616,42.71250480418044,42.58171524377758,42.41011426697757,42.39306017976705
42.606348208184635,215.25525526089746,42.54472090179622,42.40323028987569,42.70960561605892,42.57860904427731,42.4068598523601,42.38979490586946
42.60373759031437,215.67567568130627,42.541725071855126,42.399986346005285,42.70671053837544,42.575507923959016,42.40361125807161,42.38653550771424
