I_MS0,time,I_BSK21,I_ENG,I_APR,I_WFF1,II_MS0,II_BSK21,II_ENG,II_APR,II_WFF1,III_MS0,III_BSK21,III_ENG,III_APR,III_WFF1
43.61008259078019,69.78978979944064,43.88379184879144,43.95277484044597,44.03956201236378,44.177424413520946,43.724354883728964,43.861662600038876,43.87403048641683,43.874117167577126,43.84940406102162,43.821058447338345,44.004258913087085,44.04075206288911,44.07850865877948,44.130981748110614
43.599390783289785,70.21021021984947,43.87358136453715,43.94273466678624,44.02979024106023,44.16815520324701,43.715599702676556,43.855011323504534,43.86796872833867,43.868793538934696,43.84512746542183,43.81230548579959,43.997101218745904,44.03405889642771,44.07243940812414,44.12585960149063
43.588769148809035,70.63063064025832,43.86342879818144,43.93274768080529,44.0200640516104,44.15891810554287,43.70686994270375,43.84835116273449,43.86189274908949,43.863451027582165,43.840827833186474,43.803567586224474,43.98993297035539,44.02735029687691,44.066349627376056,44.12071180925845
43.57821723533967,71.05105106066715,43.85333423216487,43.922814149044875,44.01038398597471,44.14971404289,43.69816669014196,43.84168324811628,43.855803546855306,43.85809046980497,43.83650585153034,43.79484613341695,43.98275543276557,44.020627426363426,44.06024033245111,44.115539204956136
43.567734567303866,71.471471481076,43.84329770650195,43.912934289301205,44.00075053182751,44.14054388087829,43.689490982160926,43.83500869946934,43.84970211533411,43.85271269999524,43.832162204414054,43.7861424706025,43.97556986023277,44.01389144173573,44.054112538100085,44.110342621326645
43.557320647086264,71.89189190148481,43.83331921893698,43.90310827303603,43.99116412217745,44.13140843154978,43.6808438058597,43.8283286251272,43.84358944313373,43.84731855042459,43.82779757255635,43.777457898802716,43.968377495330344,44.00714349371704,44.04796725738137,44.10512289034159
43.54697495706342,72.31231232189366,43.823398723627506,43.89333622670919,43.981625139368774,44.12230845301696,43.67222609890099,43.821644121003345,43.83746651308357,43.84190885096492,43.82341263342139,43.76879367608767,43.96117956787784,44.00038472600887,44.04180550104997,44.09988084294598
43.53669696185704,72.73273274230249,43.81353613179507,43.88361823373915,43.9721339201543,44.1132446511977,43.66363874965006,43.81495626963457,43.83133430151866,43.83648442877535,43.81900806118642,43.760151016969075,43.953977293806865,43.99361627434811,44.03562827693429,44.09461730889413
43.52648610986134,73.15315316271132,43.80373133115855,43.87395433653918,43.96269075265998,44.104217680605714,43.65508259755364,43.80826613936264,43.825193777633025,43.83104610802996,43.8145845267475,43.75153109203597,43.94677187417539,43.98683926561738,44.02943658939895,44.08933311659423
43.51634183507181,73.57357358312015,43.79398417306758,43.86434453917495,43.95329588258107,44.09522814548166,43.64655843380516,43.80157478346215,43.81904590276215,43.82559470954801,43.8101426976579,43.742935027722275,43.93956449413403,43.98005481688218,44.023231438637346,44.08402909286489
43.50626355786692,73.993994003529,43.78429447730158,43.85478880983219,43.9439495127542,44.08627660117604,43.63806700214784,43.794883239346404,43.81289162972247,43.82013105043422,43.80568323808308,43.73436390617643,43.932356321996714,43.973264034587174,44.01701382003625,44.07870606272042
43.4962506847453,74.41441442393783,43.774662033844876,43.8452870830302,43.93465180346818,44.07736355572173,43.629608999722116,43.78819252777977,43.80673190215439,43.814655943734174,43.80120680874194,43.72581876512114,43.92514850833512,43.966468013660844,44.01078472354205,44.07336484914546
43.486302610078795,74.83483484434667,43.76508660430457,43.83583926163137,43.925402873767354,44.06848947159799,43.621185077905395,43.781503651999266,43.80056765378811,43.80917019806275,43.796714066805436,43.71730059761101,43.91794218498828,43.95966783660435,44.00454513296733,44.06800627279254
43.476418721916936,75.25525526475549,43.75556792355002,43.826445217868724,43.916202803280996,44.05965476735802,43.61279584292663,43.77481759683234,43.79439980771294,43.80367461719431,43.79220566594054,43.70881035156756,43.91073846406449,43.95286457261684,43.99829602533579,44.062631151682425
43.46659839885881,75.67567568516434,43.74610570163432,43.817104793192755,43.90705163453924,44.050859818994844,43.604441856120346,43.768135328245954,43.78822927577606,43.79816999967647,43.78768225617677,43.70034892949095,43.90353843705511,43.94605927678765,43.99203837021693,44.05724030088009
43.45684101238136,76.09609610557317,43.73669962606493,43.80781779667163,43.89794937574402,44.04210496093572,43.5961236338892,43.76145779262322,43.78205695796096,43.792657138403364,43.78314448381702,43.69191719047288,43.89634317439099,43.939252989294786,43.9857731290057,44.0518345322274
43.44714592773952,76.516516525982,43.72734936403517,43.798584009209875,43.88889600364059,44.033390486375374,43.5878416512787,43.7547859160549,43.77588374169103,43.78713682019161,43.77859299133884,43.68351594911026,43.88915372439136,43.93244673463139,43.97950125427375,44.04641465396383
43.437512504801205,76.93693694639083,43.71805456422528,43.7894031968046,43.87989146609913,44.024716647315856,43.57959634192302,43.74812060373338,43.7697105012116,43.781609825376854,43.774028417307115,43.67514597619509,43.88197111262893,43.92564152086534,43.97322368910996,44.04098147038837
43.42794009919797,77.35735736679968,43.7088148582,43.78027509876954,43.87093568429681,44.01608366159397,43.57138809898718,43.74146273935038,43.763538096950576,43.77607692738063,43.76945139626917,43.66680799884606,43.8747963411804,43.91883833884593,43.96694136646608,44.035535781484725
43.41842806358124,77.7777777872085,43.69962986103259,43.771199433431285,43.86202855409835,44.00749171044378,43.563217276248125,43.734813184583984,43.75736737492739,43.7705388922499,43.76486255863753,43.6585027008361,43.867630387981116,43.91203816134511,43.96065520846134,44.03007838253585
43.40897574878992,78.19819820761734,43.690499170761896,43.762175899044344,43.853169946194704,43.998940941360196,43.55508418883242,43.72817277865756,43.751199166202916,43.764996478209326,43.76026253056189,43.65023072317711,43.86047420627801,43.90524194254545,43.95436612572462,44.02461006373914
43.399582504630544,78.61861862802617,43.681422366162266,43.753204174786084,43.84435970445864,43.990431469195265,43.54698911426091,43.72154233795463,43.745034286368686,43.75945043526392,43.75565193379903,43.641992664864595,43.853328724163596,43.89845061748358,43.94807501679159,44.0191316098331
43.3902476803103,79.03903904843501,43.672399013950546,43.74428392217084,43.835597642132306,43.98196337674337,43.538932293765555,43.714922655630446,43.738873535026904,43.753901504752335,43.75103138555596,43.633789083719854,43.84619484412658,43.891665101329664,43.94178276751057,44.0136437996994
43.38097062423839,79.45945946884385,43.66342867635701,43.735414786720064,43.82688353525452,43.97353671584796,43.53091393376408,43.70831450118882,43.732717695245256,43.74835041890916,43.746401498352945,43.6256204972186,43.839073442584606,43.88488628881664,43.93549025045,44.00814740593926
43.37175068371842,79.87987988925268,43.65451090177888,43.72659639973696,43.81821714213475,43.965151508920556,43.5229342073716,43.7017186199784,43.726567532959564,43.74279790041264,43.74176287989075,43.61748738318342,43.83196536934946,43.87811505365794,43.929198324288805,44.002643194415796
43.36258720977934,80.30030030966151,43.64564522954603,43.71782838002212,43.80959823252177,43.956807750755395,43.51499325581442,43.6951357328891,43.72042379655564,43.73724466195997,43.73711613286564,43.609390180202226,43.82487144700862,43.87135224806025,43.92290783316319,43.99713192387492
43.353479555127194,80.72072073007035,43.63683119037651,43.70911033527462,43.80102654152557,43.94850541046011,43.50709118956363,43.688566536707334,43.71428721672767,43.73169140587027,43.73246185480768,43.60132928759252,43.81779247122321,43.864598702315114,43.91661960611213,43.9916143455797
43.34442707487753,81.14114115047919,43.62806830715413,43.70044186300847,43.792501788484316,43.94024443336415,43.499228089031575,43.68201170346934,43.708158505850925,43.72613882369515,43.727800637904465,43.59330506590235,43.810729210339396,43.85785522443074,43.91033445676995,43.98609120284294
43.33542912703614,81.56156157088802,43.619356095994625,43.691822550718584,43.78402367719743,43.93202474270368,43.49140400462821,43.675471880455405,43.70203835768911,43.72058759582516,43.72313306882563,43.58531784134638,43.80368240510921,43.85112259977114,43.904053182710356,43.98056323062056
43.32648507284044,81.98198199129685,43.61069406748101,43.6832519749911,43.77559189639146,43.923846240849024,43.48361895616394,43.66894768999968,43.69592744700866,43.71503839107924,43.71845972854611,43.577367903780235,43.796652768526094,43.84440159066529,43.89777656501152,43.97503115509681
43.317594277264256,82.4024024117057,43.602081727937424,43.674729699596845,43.767206120679184,43.91570880981659,43.475872939532685,43.662439729416825,43.68982642927979,43.70949186626014,43.713781192163886,43.56945550875523,43.78964098565914,43.8376929359412,43.891505367762036,43.96949569328711
43.308756109611934,82.82282283211453,43.59351858058865,43.66625528583707,43.75886601190038,43.90761231077639,43.468165926018926,43.655948571033406,43.683735940447534,43.70394866577561,43.70909802870754,43.56158087806323,43.78264771362574,43.83099735052565,43.88524033763983,43.963957552650164
43.29996994411159,83.24324325252336,43.58500412642835,43.657828291227034,43.75057122071383,43.89955658223215,43.46049786240958,43.64947476228976,43.67765659674902,43.69840942148577,43.70441080092801,43.55374420043605,43.77567358166596,43.82431552588715,43.87898220355117,43.95841743069924
43.29123516040095,83.66366367293219,43.57653786459433,43.64944826637426,43.742321388286506,43.891541438935114,43.45286867325593,43.64301882587229,43.67158899455012,43.692874752215744,43.69972006508058,43.54594563255516,43.768719191274656,43.81764812940621,43.87273167630922,43.952876014601074
43.28255114378333,84.08408409334102,43.56811929202246,43.64111475772631,43.73411614790043,43.883566692300235,43.44527826102885,43.636581259830066,43.66553371016963,43.68734526348359,43.69502637078368,43.53818530029519,43.76178511634033,43.81099580435754,43.86648944832695,43.947333980757584
43.27391728510905,84.50450451374986,43.559747902108256,43.632827307683655,43.72595512626748,43.87563213241915,43.437726506777224,43.63016253762307,43.65949129965549,43.68182154715922,43.690330260791896,43.53046330010256,43.75487190323205,43.80435916973033,43.86025619329612,43.94179199450963
43.265332980120235,84.9249249341587,43.551423185108476,43.62458545509486,43.717837944318404,43.86773753694129,43.430213271193466,43.62376310804171,43.65346229847339,43.67630418117597,43.685632270798756,43.522779700395816,43.74798007076774,43.797738820141,43.85403256581904,43.936250709768956
43.25679762946069,85.34534535456753,43.54314463785134,43.61638873603824,43.70976421720032,43.859882673136426,43.42273839598938,43.617383395205735,43.647447221614286,43.670793729286984,43.68093292922828,43.51513454285532,43.74111010999735,43.79113532585402,43.84781920098421,43.93071076868722
43.24831064245909,85.76576577497636,43.534911755881986,43.608236684789,43.70173355318474,43.852067296400634,43.41530170546688,43.611023799883306,43.641446563929264,43.66529074085207,43.676232757034114,43.50752784345025,43.73426248511091,43.78454923287734,43.841616714552444,43.92517280130463
43.239871434284645,86.1861861953852,43.526724035980244,43.600128834854466,43.69374555116668,43.844291149588976,43.407903008149546,43.60468469902163,43.63546079971314,43.65979575063784,43.671532267508326,43.49995959303179,43.727437634025236,43.77798106309306,43.83542570267219,43.91963742522571
43.231479426842604,86.60660661579404,43.51858097648334,43.592064719940645,43.68579979709188,43.83655396310678,43.400542098319676,43.59836644623816,43.629490382858144,43.65430927861154,43.6668319660947,43.49242975730129,43.72063596814838,43.77143131437774,43.82924674167903,43.91410524533616
43.223134048756506,87.02702703620287,43.51048207743714,43.58404387469319,43.677895885073696,43.828855455669306,43.39321875728463,43.592069372050595,43.623535746820224,43.64883182970598,43.66213235020028,43.48493827595121,43.71385787290775,43.76490046066057,43.82308038796384,43.908576853548176
43.21483473538029,87.4474474566117,43.50242684098919,43.57606583503412,43.67003340950723,43.82119533561522,43.38593275417317,43.58579378417283,43.61759730469328,43.643363893530235,43.65743390899856,43.477485067105675,43.707103707980444,43.758388951860404,43.81692717783903,43.903052828559446
43.20658092894825,87.86786787702054,43.494414771950915,43.568130137894045,43.66221195879733,43.813573302634964,43.378683846039195,43.579539967933655,43.61167544936554,43.63790594425301,43.652737123216006,43.47007003154369,43.70037380769211,43.75189721374985,43.81078762749715,43.89753373560856
43.198372078809875,88.28828829742938,43.48644537843963,43.56023632011513,43.65443112025275,43.80598904974955,43.37147177702584,43.57330818677889,43.605770553728114,43.63245844083637,43.64804246493047,43.46269304809621,43.69366848153903,43.74542564919734,43.80466223303691,43.892020126207214
43.190207641686335,88.7087087178382,43.47851817249693,43.55238391625699,43.64669047980451,43.798442265348356,43.36429627632351,43.56709868281116,43.599882970901206,43.62702182661564,43.64335039748346,43.455353977819286,43.686988014782635,43.73897463794043,43.79855147052708,43.886512537826384
43.18208708187589,89.12912913824704,43.47063267056481,43.5445724636404,43.6389896221445,43.79093263506707,43.357157056654685,43.56091167731496,43.594013034439065,43.62159652932614,43.63866137524904,43.448052663850746,43.680332669058885,43.73254453687459,43.792455796074535,43.881011493798944
43.17400987131915,89.54954955865588,43.462788393680306,43.53680150840084,43.631328131197776,43.78345984325368,43.350053835983736,43.554747371207355,43.58816105846967,43.61618296098563,43.633975843490965,43.44078893175653,43.67370268293534,43.72613568033148,43.78637564585792,43.87551750328865
43.165975489429314,89.9699699790647,43.45498486723679,43.529070596358025,43.62370559084281,43.77602357374298,43.342986317376095,43.54860594534794,43.58232733772177,43.61078151784736,43.629294238179924,43.43356259030363,43.66709827234107,43.71974838032746,43.78031143608294,43.87003106099273
43.15798342257896,90.39039039947355,43.44722162013962,43.52137927694145,43.616121585777286,43.768623509627176,43.335954197368444,43.542487560634676,43.576512147484245,43.60539258041317,43.624616985835424,43.42637343257493,43.660519630784954,43.71338292694249,43.774263562816934,43.86455264704789
43.1500331631459,90.81081081988238,43.439498183186984,43.513727102860265,43.60857570241018,43.76125933167588,43.328957169572185,43.536392358290925,43.57071574489047,43.60001651348732,43.61994450339148,43.419221237325125,43.65396692928506,43.707039588791076,43.76823240253841,43.85908272687502
43.14212421131,91.23123124029122,43.431814092927134,43.5061136300693,43.601067529643466,43.75393071502468,43.321994922629464,43.53032046219494,43.56493836871686,43.59465366624863,43.6152771980785,43.41210577046021,43.647440318034384,43.700718613540204,43.76221831255252,43.85362175108868
43.134256076058314,91.65165166070005,43.42416889426163,43.49853841798261,43.593596659388645,43.74663732371655,43.315067139001556,43.52427197796839,43.55918023969835,43.58930437231533,43.610615467312435,43.40502678650433,43.640939927583915,43.69442022842237,43.75622163078141,43.84817015545516
43.12642827304596,92.07207208110889,43.41656213555581,43.491001029868,43.58616268664456,43.739378802647856,43.3081734945089,43.51824699395737,43.55344156085952,43.583968949774125,43.605959698581,43.39798402989858,43.63446586833454,43.68814464068528,43.750242676101934,43.842728360880564
43.11864032537333,92.49249250151772,43.408993370777644,43.483501033342954,43.57876520894304,43.73215477142908,43.30131365854443,43.51224558162417,43.54772251778348,43.57864770114152,43.6013102693156,43.39097723595641,43.62801823158307,43.68189203791234,43.74428174847991,43.83729677340732
43.110891763322684,92.91291292192656,43.40146215915177,43.47603800088652,43.571403824956704,43.724964908668134,43.294487294871786,43.506267795998994,43.54202327899078,43.57334091324797,43.59666754673589,43.38400613128465,43.62159708989318,43.67566258814438,43.73833912921729,43.83187578419419
43.103182124260876,93.33333334233538,43.39396806506694,43.46861151027077,43.56407813206019,43.71780888846146,43.28769406290354,43.50031367626761,43.5363439963956,43.56804885789891,43.592031887688165,43.3770704334576,43.6152024976628,43.66945643989324,43.732415081283854,43.826465769451524
43.09551095261138,93.75375376274422,43.386510658146435,43.46122114473846,43.55678772622017,43.71068637106459,43.2809336192899,43.494383246441636,43.5306848057971,43.56277179192439,43.58740363881677,43.37016984966197,43.60883449182377,43.66327372433451,43.726509849696505,43.82106709030309
43.087877799908554,94.17417418315306,43.379089513469985,43.453866492837975,43.549532219542314,43.70359701920495,43.27420561969386,43.48847651606794,43.52504582736644,43.557509957182795,43.58278313635053,43.36330407405224,43.60249309262866,43.65711455496529,43.72062366190741,43.81568009294284
43.080282224884684,94.5945946035619,43.37170421187711,43.4465471477639,43.54231122327832,43.69654049665233,43.26750972057523,43.48259348091898,43.519427166082096,43.55226358078532,43.578170706068335,43.35647278887134,43.59617830446064,43.6509790280726,43.714756728157006,43.81030510903723
43.072723793532106,95.01501502397073,43.36435434027063,43.43926270603155,43.53512435249287,43.68951646735043,43.26084558078216,43.47673412359843,43.513828912060525,43.547032875219436,43.573566663233485,43.34967568736566,43.58989011659346,43.64486722329319,43.70890924174172,43.804942455464726
43.0652020791059,95.43543544437956,43.35703949185562,43.432012765491216,43.52797122650519,43.68252459511452,43.25421286274513,43.470898413995286,43.50825114072689,43.54181803855413,43.568971312533456,43.34291244759699,43.58362850382815,43.63877920399472,43.70308137914381,43.799592434519106
43.05771666201003,95.8558558647884,43.349759266224986,43.42479693288316,43.52085146842064,43.67556454383204,43.24761123303302,43.4650863095082,43.502693912787095,43.53661925470633,43.564384948056045,43.336182745606024,43.57739342692098,43.6327150178157,43.69727329999389,43.79425533395184
43.05026712935943,96.27627628519724,43.342513269061165,43.41761482239776,43.513764704905995,43.66863597798547,43.2410403619083,43.45929775491029,43.497157275656846,43.53143669374078,43.559807853301194,43.32948625591001,43.57118483266226,43.626674697288784,43.69148514833285,43.788931427093004
43.042853074271505,96.69669670560606,43.33530111145548,43.410466051768765,43.50671056627135,43.661738563492015,43.234499921672636,43.45353268329487,43.491641264123615,43.52627051217437,43.55524030120578,43.32282264988116,43.56500265353741,43.62065826052101,43.68571705308487,43.78362097302972
43.035474095019886,97.11711712601492,43.328122408702605,43.40335024448848,43.49968868677719,43.65487196873123,43.227989583469004,43.44779101878841,43.486145900057764,43.52112085325392,43.55068255417014,43.31619159479184,43.558846810186054,43.614665711871694,43.67996912793227,43.77832421682059
43.02812979832994,97.53753754642374,43.320976778971044,43.39626702930389,43.49269870513718,43.64803586567331,43.22150901221149,43.442072674797906,43.48067119316932,43.51598784717554,43.546134864068755,43.309592753557816,43.55271721305319,43.60869704258012,43.67424147193044,43.77304138972087
43.02081979760984,97.95795796683257,43.31386385034933,43.389216039960594,43.4857402650558,43.641229930894106,43.21505785914978,43.43637755536268,43.47521714130074,43.51087161120477,43.54159747223496,43.30302578505213,43.546613760807205,43.602752231251394,43.668534169789325,43.767772709392084
43.013543712328726,98.37837838724141,43.30678325696017,43.38219691506422,43.478813015612424,43.63445384622658,43.20863575159629,43.43070555539564,43.46978373082865,43.50577224964843,43.53707060940593,43.296490344827156,43.540536341877015,43.596831244088484,43.66284729226325,43.76251838006004
43.00630116829895,98.79879880765024,43.299734637743626,43.375209298181844,43.47191661154688,43.62770729901739,43.20224232244058,43.42505656104609,43.46437093716748,43.500689854628924,43.53255449569749,43.28998608626735,43.5344848346268,43.590934034842995,43.65718089663589,43.757278592582956
42.999091797460494,99.21921922805906,43.29271763765582,43.36825283814317,43.46505071334164,43.62098998180428,43.19587728533511,43.41943045023178,43.45897872534353,43.495624506839825,43.528049341099425,43.28351266206729,43.528459107805546,43.58506054490619,43.651535027269254,43.75205352441143
42.99191523777754,99.63963964846792,43.28573190722788,43.361327189395936,43.45821498688201,43.61430159111165,43.18954031524236,43.41382709327194,43.45360705058191,43.490576275161025,43.52355534523376,43.27706972583338,43.52245902116916,43.57921070682314,43.645909716161874,43.746843340377
42.98477113302506,100.06006006887674,43.27877710217625,43.35443201215908,43.45140910237192,43.60764182496878,43.18323108752861,43.40824635349927,43.44825585880982,43.48554521724594,43.51907269750946,43.27065693348865,43.51648442613171,43.57338444254517,43.64030498342265,43.74164819299224
42.97765913276162,100.48048048928558,43.27185288330471,43.34756697257702,43.444632732616206,43.601010379161266,43.1769492806598,43.40268808788617,43.44292508708333,43.480531379714414,43.51460157718329,43.26427394453146,43.51053516650525,43.56758166438621,43.63472083766018,43.736468222385305
42.97057889251701,100.90090090969441,43.26495891670742,43.340731742837036,43.43788555048264,43.594406942069774,43.17069457592388,43.39715214764709,43.43761466389921,43.475534798465475,43.51014215342326,43.25792042300257,43.50461107929284,43.5618022755268,43.6291572762475,43.73130355668134
42.96353007377537,101.32132133010325,43.25809487387773,43.33392600080181,43.431167230560796,43.58783118835189,43.16446665732385,43.391638378615205,43.43232450923974,43.470555499044195,43.5056945854266,43.25159603763957,43.49871199529057,43.55604617029764,43.62361428531476,43.72615431218652
42.95651234383174,101.74174175051209,43.25126043177355,43.327149429151646,43.42447746568633,43.58128283521412,43.15826521166632,43.386146621341744,43.427054534290505,43.465593497035535,43.501259022570096,43.24530046105978,43.4928377394465,43.550313234589744,43.61809183985208,43.72102059364887
42.94952537582676,102.16216217092092,43.24445527309711,43.32040171421276,43.41781594687022,43.574761600324535,43.15208992901051,43.380676710954404,43.42180464347069,43.46064879849486,43.49683560457095,43.23903336797143,43.48698813103722,43.54460334646503,43.6125899062301,43.715902494592925
42.94256884864191,102.58258259132977,43.237679086478835,43.31368254406914,43.411182370898054,43.56826719258592,43.14594050322484,43.37522847660198,43.416574735034324,43.45572140035839,43.492424461652845,43.232794431891264,43.4811629834367,43.53891637683296,43.60710844115292,43.71080009769335
42.935642446278216,103.0030030117386,43.23093156619001,43.30699161060329,43.40457643998143,43.56179933086904,43.13981663233309,43.36980174397079,43.41136470032045,43.45081129074347,43.488025714697216,43.22658331986125,43.4753621031678,43.533252190001356,43.60164739230856,43.7057134751211
42.92874585731859,103.42342343214742,43.22421241190342,43.30032861874421,43.397997860944855,43.55535774074375,43.13371801900232,43.36439633687465,43.40617442464991,43.44591844918078,43.48363947535114,43.220399685442686,43.46958529250334,43.527610644275995,43.59620669875741,43.70064268887814
42.921878774199065,103.84384385255626,43.21752132820387,43.293693274295435,43.39144634477652,43.54894215228037,43.1276443709175,43.35901207489375,43.40100378753737,43.44104284671218,43.479265846078945,43.21424315996965,43.463832352942504,43.52199159246737,43.590786291263925,43.69558779107706
42.91504089532293,104.2642642729651,43.21085802323887,43.28708528854705,43.38492160610047,43.54255229816483,43.121595400527504,43.35364877488153,43.395852662920156,43.436184445750584,43.47490492012228,43.20811342415063,43.45810308076273,43.516394881991495,43.58538609262325,43.69054882405663
42.90823192562863,104.68468469337392,43.20422220711842,43.2805043780435,43.378423363244366,43.53618791272875,43.115570824636144,43.34830625096193,43.3907209195966,43.43134320172071,43.470556782068286,43.20201018208935,43.452397269504885,43.510820354814506,43.58000601817589,43.68552582036461
42.90145157401866,105.10510511378277,43.197613594361435,43.27395026405452,43.37195133856716,43.52984873157557,43.10957036344452,43.34298431477427,43.38560842175254,43.42651906307508,43.466221508148564,43.1959331136273,43.44671470990698,43.50526784701408,43.574645976389476,43.68051880329696
42.894699554316205,105.5255255341916,43.19103191054746,43.26742267186506,43.36550525852815,43.52353449134408,43.103593738517425,43.33768277567533,43.38051502935785,43.42171197118269,43.4618991660829,43.189881905824755,43.44105518986762,43.49973718949203,43.569305869282736,43.67552778811252
42.88797558513418,105.94594595460042,43.18447688240036,43.260921330784015,43.35908485431812,43.51724493032525,43.09764067024571,43.332401441263215,43.37544059869922,43.41692186088303,43.45758981540364,43.18385625034689,43.4354184948794,43.49422821212138,43.56398559295647,43.67055278139291
42.88127938965376,106.36636637500926,43.1779482420539,43.254445974136,43.35268986230952,43.51097978926086,43.09171088631254,43.32714011786168,43.370384982759965,43.41214866067943,43.45329350757553,43.17785584214357,43.42980440849237,43.48874074016018,43.55868503793752,43.66559378168748
42.8746106952263,106.7867867954181,43.171445726362336,43.24799633915994,43.34632002419825,43.50473881217852,43.08580412647849,43.32189861087285,43.36534803135747,43.40739229297322,43.44901028616239,43.17188037850918,43.42421271271146,43.483274595811444,43.55340408924068,43.66065077965461
42.86796923369289,107.20720721582694,43.16496907669568,43.241572167582255,43.33997508754448,43.49852174789375,43.07992012982477,43.31667672532705,43.360329591276546,43.40265267449847,43.44474018706238,43.165929559095396,43.41864318875498,43.47782959848019,43.54814262638823,43.655723758379175
42.86135474107024,107.62762763623577,43.15851803828051,43.23517320562545,43.33365480544934,43.49232835099682,43.0740586400973,43.311474265987506,43.35532950590185,43.39792971665923,43.44048323874328,43.16000308582016,43.41309561738468,43.47240556475345,43.5429005228679,43.65081269365498
42.85476695765317,108.0480480566446,43.15209236007346,43.22879920434633,43.32735893619328,43.486158383043716,43.06821940520671,43.30629103738666,43.35034761483954,43.39322332594546,43.43623946249791,43.15410066339756,43.40756977929474,43.467002308714875,43.53767764870835,43.64591755437162
42.848205628233565,108.46846847705345,43.14569179488443,43.222449919997324,43.32108724246195,43.48001161360525,43.06240217699009,43.30112684359112,43.34538375745269,43.388533404347946,43.4320088726994,43.14822200020444,43.40206545532845,43.461619642435096,43.53247387059705,43.64103830294467
42.841670501742975,108.88888889746228,43.13931609911319,43.21612511373707,43.314839489478075,43.47388782044169,43.05660671082019,43.29598148732544,43.34043777124609,43.383859849565816,43.42779147698238,43.14236680885974,43.396582426047786,43.45625737625882,43.52728905097833,43.63617489561137
42.835161331672914,109.30930931787113,43.13296503332144,43.20982455185723,43.30861544304882,43.46778678979955,43.050832765968586,43.29085476977247,43.33550949193424,43.379202555287044,43.42358727641993,43.136534807482604,43.39112047131095,43.45091531949659,43.52212304904855,43.63132728282903
42.828677875574435,109.72972973827994,43.1266383620823,43.20354800494231,43.30241486618161,43.46170831523871,43.04508010551384,43.28574649634482,43.33059875390095,43.37456141109605,43.41939626555618,43.130725720202975,43.385679368737804,43.44559328065152,43.51697572067062,43.62649540939731
42.8222198950799,110.15015015868877,43.1203358544086,43.19729524719924,43.29623751665405,43.45565219603545,43.039348496761846,43.28065647211209,43.32570539029136,43.3699363023042,43.415218432378445,43.12493927794639,43.38025889622001,43.44029106782581,43.51184691867527,43.621679214557254
42.81578715547886,110.57057057909762,43.11405728386542,43.19106605502045,43.290083179894175,43.44961823414198,43.033637711471016,43.27558450290309,43.320829233157724,43.36532711067256,43.41105375910834,43.1191752186127,43.37485883726182,43.43500848877794,43.50673649316656,43.61687863180614
42.809379425010945,110.99099099950645,43.10780242848899,43.18486020489985,43.283951642377126,43.44360622970364,43.02794752594163,43.270530395493935,43.31597011367183,43.36073371616367,43.40690222258528,43.11343328664062,43.36947897382906,43.429745350636765,43.50164429185246,43.612093589628586
42.80299647436759,111.41141141991528,43.101571070948346,43.178677470726406,43.277842688876305,43.4376159751568,43.0222777212741,43.26549395765097,43.31112786257267,43.35615599546543,43.40276379395354,43.107713232196986,43.36411908951816,43.42450145945209,43.49657016058394,43.607324013011855
42.79663807695409,111.83183184032413,43.09536299780957,43.17251763555031,43.27175610875432,43.43164724688278,43.01662808288182,43.26047499799484,43.30630231035146,43.35159382274996,43.39863843908054,43.10201480890033,43.35877896900201,43.41927661906856,43.49151394356378,43.6025698221158
42.79030401388545,112.25225226073294,43.08917799932716,43.16638049701181,43.26569169536312,43.42569979568388,43.010998400314406,43.25547332641524,43.30149328776012,43.34704706988733,43.39452611872052,43.09633777108924,43.35345839822095,43.41407063571509,43.48647548385236,43.597830933242946
42.78399406738579,112.67267268114178,43.08301586794279,43.16026584656167,43.25964924502107,43.419773351130694,43.00538846594876,43.25048875409849,43.29670062583514,43.342515606440806,43.39042678864124,43.09068186899261,43.34815716415542,43.40888331723431,43.481454623297644,43.5931072587682
42.77770802358996,113.09309310155062,43.07687639723114,43.154173481392505,43.253628557097414,43.41386777366168,42.99979807384071,43.2455210940701,43.2919241561831,43.3379993000416,43.38634039991791,43.08504684314437,43.34287505534464,43.40371447111663,43.47645120268905,43.58839870745991
42.77144567189918,113.51351352195945,43.070759379306686,43.148103202638936,43.24762943345062,43.40798290090522,42.99422701760653,43.24057016124047,43.28716371065689,43.333498016536836,43.38226689913372,43.079432423228646,43.3376118619157,43.39856390569356,43.4714650612103,43.58370518461386
42.76520680515164,113.9339339423683,43.06466460881221,43.14205481502836,43.24165167882149,43.402118543585445,42.98867510016605,43.235635772811676,43.28241912111974,43.32901162043599,43.37820622870594,43.07383839344438,43.33236737620164,43.393431430164966,43.46649603588956,43.579026592491374
42.75899121900726,114.35435436277713,43.058591898338456,43.13602812593866,43.23569510062447,43.3962745167219,42.98314213005508,43.23071774811172,43.27769021851153,43.32453997508642,43.374158327080366,43.068264537049544,43.32714139281147,43.388316854381145,43.46154396445117,43.57436283053292
42.75279871221153,114.77477478318596,43.05254105279763,43.13002294537501,43.22975950951446,43.39045063862973,42.97762791702351,43.225815908592665,43.27297683566241,43.320082943042195,43.37012312899685,43.06271062842052,43.321933709085535,43.383219989207724,43.45660868536663,43.5697137957817
