I_3M,time,I_5M,I_10M,II_3M,II_5M,II_10M,III_3M,III_5M,III_10M
43.22493894825062,104.2642642729651,43.55634092785579,43.93809895654367,43.26058028494507,43.45463706780013,43.57222885334918,43.45027128887801,43.675091130476,43.839685179816705
43.21832352195985,104.68468469337392,43.55007489636704,43.932454527154846,43.25573111829603,43.45036286958467,43.56984656901535,43.4447920053536,43.670174943595285,43.83670556893465
43.211732408001645,105.10510511378277,43.543834076432006,43.926811259948614,43.25089426501037,43.44610070093806,43.56745145609396,43.43932781665555,43.66527363391149,43.83371236056066
43.205165421051234,105.5255255341916,43.53761814757739,43.921169615310106,43.246069613835246,43.441850666542756,43.565043677792836,43.43387861156123,43.66038726770405,43.83070575390988
43.198622378746556,105.94594595460042,43.53142671270483,43.91553004953399,43.241257056368326,43.43761286267651,43.56262339722916,43.42844428135848,43.655515901751336,43.827685948110414
43.192103101526776,106.36636637500926,43.52525926455982,43.90989301461407,43.236456487198545,43.43338737739365,43.560190777429774,43.42302471991743,43.65065958375454,43.82465314215591
43.185607411986155,106.7867867954181,43.519115504070506,43.90425895806092,43.23166780383884,43.42917429069761,43.55774598134553,43.41761982338695,43.64581835247768,43.821607534954744
43.17913513436376,107.20720721582694,43.512995456453446,43.8986283226164,43.22689090653438,43.42497367470013,43.55528917183226,43.412229489667304,43.64099223803622,43.81854932529277
43.17268609295227,107.62762763623577,43.506898869291305,43.89300154604622,43.2221256974098,43.42078559373437,43.55282051166602,43.40685361762698,43.63618126217399,43.81547871185236
43.16626011553993,108.0480480566446,43.50082549968354,43.887379060855444,43.217372080393126,43.41661010441117,43.550340163538976,43.4014921093523,43.63138543860682,43.81239589320139
43.15985703430083,108.46846847705345,43.494775108165676,43.88176129430378,43.212629963205615,43.412447255594486,43.54784829004734,43.39614486888045,43.62660477339183,43.8093010677715
43.15347668212611,108.88888889746228,43.48874745829304,43.876148668336775,43.20789925548179,43.408297088851896,43.54534505371045,43.39081180201521,43.62183926518859,43.806194433885565
43.14711889433012,109.30930931787113,43.48274231674574,43.870541599087446,43.20317986924488,43.40415963900374,43.54283061694239,43.38549281636459,43.617088905574235,43.80307618971265
43.14078350805633,109.72972973827994,43.476759452920845,43.86494049688709,43.19847171856153,43.40003493373377,43.54030514207069,43.38018782113631,43.61235367913664,43.799946533297096
43.13447036234271,110.15015015868877,43.470798639230246,43.859345766032504,43.19377471958769,43.39592299401171,43.53776879131777,43.374896727320674,43.607633563518576,43.796805662531135
43.128179298063884,110.57057057909762,43.46485965135745,43.8537578046101,43.189088790654765,43.39182383418704,43.53522172679737,43.36961944780592,43.602928529371376,43.79365377515201
43.121910157872364,110.99099099950645,43.458942268546416,43.84817700434441,43.18441385233058,43.38773746213889,43.53266411051722,43.36435589736293,43.59823854192115,43.79049106874921
43.11566278653767,111.41141141991528,43.45304627427167,43.84260375042311,43.179749827474424,43.38366387949849,43.53009610435109,43.35910599256367,43.59356356054741,43.78731774072694
43.10943703069546,111.83183184032413,43.447171456296,43.83703842140103,43.17509664084195,43.379603081847286,43.52751787010415,43.35386965102525,43.58890353893186,43.78413398833715
43.10323273928412,112.25225226073294,43.441317607302324,43.831481389036256,43.17045421850223,43.3755550589927,43.524929569446506,43.34864679122815,43.58425842546496,43.78094000862112
43.09704976306029,112.67267268114178,43.435484524499266,43.82593301821523,43.165822488011436,43.37151979515617,43.52233136392884,43.343437334071815,43.579628163301805,43.77773599845108
43.090887954793104,113.09309310155062,43.429672009686826,43.82039366680228,43.1612013796996,43.367497269218426,43.51972341495544,43.33824120181372,43.575012690706636,43.774522154465934
43.08474716842744,113.51351352195945,43.423879868085685,43.81486368555672,43.156590825231504,43.36348745482595,43.51710588381038,43.33305831799863,43.57041194124591,43.77129867310807
43.07862725873422,113.9339339423683,43.41810790729756,43.809343417982305,43.15199075800097,43.35949032050949,43.51447893161837,43.32788860747342,43.565825844213656,43.768065750568596
43.07252808132939,114.35435436277713,43.41235593485699,43.803833200212786,43.14740111282705,43.35550582961088,43.51184271936749,43.322731996202535,43.56125432485975,43.76482358285863
43.06644949607705,114.77477478318596,43.406623755593216,43.798333360835656,43.14282182606706,43.35153394054113,43.509197407873046,43.317588411508126,43.55669730477,43.76157236571511
43.06039136329642,115.1951952035948,43.40091117132672,43.792844220722245,43.138252835607595,43.34757460787729,43.50654315779818,43.31245778203037,43.55215470198803,43.75831229464146
43.05435354510015,115.61561562400362,43.395218007168005,43.787366092905096,43.133694081034726,43.34362778167653,43.50388012961784,43.307340037890704,43.547626431208286,43.75504356485692
43.04833590496333,116.03603604441248,43.38954408724292,43.78189928318912,43.129145503472444,43.33969340791418,43.501208483640625,43.302235110346416,43.543112403627475,43.751766371327854
43.04233830793463,116.4564564648213,43.38388923544315,43.77644408940296,43.124607045383996,43.33577142864538,43.49852837996892,43.297142931416694,43.53861252675757,43.748480908709936
43.03636062024059,116.87687688523013,43.37825327902525,43.77100080153634,43.120078649841986,43.33186178208426,43.49583997852517,43.292063433597974,43.53412670575711,43.74518737138633
43.030402709693846,117.29729730563898,43.37263604833026,43.7655697017005,43.11556026147934,43.32796440285093,43.49314343900534,43.28699655148421,43.52965484386468,43.741885953401464
43.02446444534242,117.71771772604781,43.36703737606294,43.76015106403518,43.11105182652882,43.324079222116275,43.49043892091066,43.28194222030299,43.52519684155621,43.73857684850761
43.018545697964015,118.13813814645663,43.36145709754567,43.75474515466037,43.10655329230798,43.320206167912865,43.48772658349499,43.27690037638985,43.520752597308665,43.73526025009138
43.012646339693106,118.55855856686549,43.3558950503506,43.74935223162144,43.10206460717172,43.31634516528518,43.48500658579752,43.271870956822326,43.51632200747031,43.73193635122196
43.006766244397966,118.9789789872743,43.35035107476712,43.74397254489409,43.09758572053387,43.31249613656943,43.48227908659198,43.26685389960555,43.51190496653676,43.72860534458154
43.0009052872676,119.39939940768313,43.34482501370285,43.73860633636406,43.09311658280374,43.308659001485566,43.47954424440799,43.261849143607826,43.50750136724381,43.725267422497886
42.99506334479225,119.81981982809198,43.33931671308039,43.73325383985692,43.088657145539216,43.30483367726255,43.476802217496136,43.25685662875062,43.50311110089206,43.72192277689819
42.98924029429097,120.24024024850081,43.333826021943935,43.727915281151766,43.08420736146387,43.30102007860095,43.47405316382247,43.2518762959707,43.49873405757705,43.71857159930442
42.983436013318816,120.66066066890966,43.32835279247666,43.72259087799462,43.079767184341456,43.29721811749435,43.471297241061514,43.24690808699488,43.49437012639504,43.71521408082754
42.97765038181522,121.08108108931849,43.32289688014464,43.71728084014252,43.075336568713425,43.29342770410261,43.46853460657733,43.241951943930225,43.49001919570463,43.71185041212009
42.97188328135956,121.5015015097273,43.31745814312134,43.711985369324545,43.07091546936769,43.289648747206044,43.46576541745961,43.23700780937918,43.48568115307118,43.70848078342596
42.966134594428624,121.92192193013616,43.31203644206336,43.7067046592812,43.06650384265709,43.28588115362567,43.46298983043908,43.23207562742547,43.48135588534003,43.70510538449117
42.96040420464928,122.34234235054498,43.306631638908804,43.701438895672304,43.06210164566116,43.28212482862355,43.46020800192448,43.227155342587736,43.477043278252026,43.70172440460341
42.95469199681981,122.76276277095383,43.30124359574435,43.696188256029174,43.05770883625129,43.27837967598407,43.45742008796973,43.22224690011047,43.472743216387094,43.69833803254771
42.948997856864445,123.18318319136266,43.29587217260153,43.690952909614325,43.053325373007915,43.274645598115434,43.45462624425854,43.21735024583944,43.468455585287614,43.69494645658567
42.943321671614804,123.60360361177149,43.29051723635803,43.68573301798985,43.04895121512622,43.27092249614239,43.451826626116365,43.21246532614111,43.464180270169656,43.691549864471625
42.93766332916616,124.02402403218034,43.28517866111189,43.68052873550565,43.04458632258302,43.267210270166885,43.449021388458576,43.20759208814541,43.4599171561251,43.688148443383426
42.93202271862205,124.44444445258917,43.27985631893339,43.67534020829782,43.040230656112065,43.26350881937823,43.44621068581412,43.20273047966948,43.45566612825581,43.68474237995391
42.9263997302853,124.86486487299798,43.27455008438664,43.67016757494447,43.035884177258616,43.25981804226926,43.443394672295334,43.19788044927521,43.4514270717112,43.68133186023079
42.920794255764264,125.28528529340684,43.26925983408559,43.66501096644495,43.03154684825999,43.25613783680383,43.4405735015751,43.193041946126236,43.447199871797956,43.67791706964627
42.915206187703234,125.70570571381566,43.263985446350674,43.659870506181264,43.02721863158203,43.252468100435394,43.437747326904585,43.18821491942986,43.44298441401473,43.67449819303949
42.90963541997584,126.12612613422449,43.25872680137681,43.65474631004819,43.02289949009884,43.24880873018592,43.434916301064504,43.18339931894779,43.43878058434647,43.671075414591925
42.90408184735102,126.54654655463334,43.25348378110563,43.64963848649192,43.01858938780014,43.24515962249273,43.43208057636967,43.17859509548244,43.43458826937703,43.66764891783166
42.898545365096744,126.96696697504217,43.24825626920721,43.644547136584166,43.01428828901481,43.24152067294483,43.429240304665385,43.173802200092034,43.43040735639552,43.66421888562633
42.8930258689109,127.38738739545101,43.24304415138323,43.63947235422493,43.00999615864943,43.23789177727909,43.426395637279924,43.16902058441422,43.4262377335833,43.660785500119
42.88752325643131,127.80780781585985,43.23784731524317,43.63441422619874,43.00571296200828,43.234272831820455,43.423546725038925,43.164250200441245,43.42207928987748,43.65734894274268
42.88203742634748,128.22822823626868,43.23266565037287,43.62937283231945,43.00143866482179,43.23066373251324,43.4206937182454,43.15949100056209,43.41793191480084,43.653909394197555
42.87656827816642,128.64864865667752,43.22749904847297,43.62434824563776,42.997173233379065,43.227064375557326,43.417836766640086,43.15474293773423,43.413795498136544,43.650467034419435
42.87111571229461,129.06906907708634,43.22234740302593,43.61934053248307,42.99291663450693,43.22347465727656,43.414976019430696,43.150005965430026,43.409669929975365,43.64702204257195
42.86567962999611,129.48948949749519,43.217210609072175,43.61434975259505,42.98866883556162,43.21989447417755,43.412111625257666,43.1452800376521,43.40555510287146,43.64357459702541
42.86025993349881,129.909909917904,43.212088562855875,43.60937595927286,42.984429804304284,43.21632372308703,43.409243732158906,43.14056510885801,43.40145090990162,43.64012487530773
42.85485652578171,130.33033033831285,43.20698116099138,43.60441919933641,42.980199508424306,43.21276230120969,43.40637248758486,43.13586113343685,43.397357245214124,43.63667305411552
42.849469310637886,130.7507507587217,43.20188830034348,43.59947951314093,42.97597791626523,43.209210106272906,43.40349803837705,43.13116806624129,43.39327400398651,43.63321930928445
42.84409819287425,131.1711711791305,43.19680988286567,43.59455693460061,42.97176499671036,43.205667036700106,43.400620530730265,43.126485862896835,43.38920108247359,43.6297638157399
42.83874307816907,131.59159159953936,43.19174581095402,43.58965149093377,42.967560718936504,43.20213299164302,43.39774011020181,43.12181447925667,43.38513837795454,43.6263067475048
42.83340387308965,132.0120120199482,43.18669598811746,43.584763203761135,42.963365052404036,43.198607871009116,43.39485692169726,43.11715387149863,43.38108578881619,43.622848277678564
42.82808048525729,132.43243244035702,43.181660319410824,43.579892090061854,42.959177966874215,43.195091575456566,43.39197110943219,43.11250399613284,43.377043214742834,43.61938857838677
42.82277282317345,132.85285286076584,43.176638711174306,43.57503816026228,42.95499943241209,43.19158400619235,43.3890828169336,43.107864809970984,43.3730105567714,43.61592782077838
42.81748079603738,133.27327328117468,43.17163107091067,43.57020141945866,42.95082941943114,43.18808506462714,43.38619218703395,43.10323627016024,43.368987717335465,43.61246617501297
42.812204313676716,133.69369370158353,43.16663730737637,43.56538186742405,42.94666789877031,43.184594653271304,43.38329936183861,43.09861833430605,43.36497460032615,43.60900381021584
42.80694328616278,134.11411412199237,43.161657330611035,43.560579498681804,42.942514841632665,43.18111267635044,43.380404482709686,43.09401096046672,43.36097111099073,43.60554089445153
42.80169762464901,134.5345345424012,43.15669105188157,43.55579430251662,42.93837021932976,43.17763903854625,43.377507690266995,43.08941410695772,43.356977155622936,43.60207759471633
42.796467241649864,134.95495496281004,43.151738383756815,43.55102626310335,42.93423400307502,43.17417364563783,43.37460912436723,43.08482773205451,43.35299264113701,43.598614076903274
42.79125205017725,135.37537538321888,43.1467992402374,43.54627535971817,42.93010616481781,43.1707164043983,43.37170892406982,43.080251794327985,43.34901747574473,43.595150505755754
42.78605196403348,135.7957958036277,43.14187353664843,43.54154156684115,42.92598667666834,43.16726722256557,43.36880722763446,43.07568625305016,43.345051570232286,43.59168704489126
42.78086689770228,136.21621622403654,43.136961189522935,43.53682485431083,42.92187551096245,43.16382600887046,43.36590417250761,43.07113106757918,43.34109483612388,43.58822385676007
42.77569676636559,136.63663664444536,43.132062116475645,43.53212518754982,42.91777264021134,43.16039267312992,43.36299989530834,43.06658619757404,43.33714718641102,43.58476110260924
42.77054148594836,137.0570570648542,43.127176235965685,43.527442527797156,42.91367803712504,43.156967126354004,43.36009453181083,43.06205160293573,43.33320853542637,43.581298942456954
42.765400973020746,137.47747748526305,43.12230346669275,43.522776832227215,42.909591674627386,43.15354928078793,43.357188216924825,43.05752724377598,43.329278798753855,43.577837535079254
42.760275144811764,137.89789790567187,43.1174437282338,43.518128054111,42.905513525910244,43.150139049953715,43.35428108469212,43.053013080470585,43.325357893239016,43.57437703798417
42.75516391929671,138.3183183260807,43.11259694289309,43.51349614299746,42.90144356446634,43.14673634865837,43.35137326826042,43.04850907374525,43.3214457370708,43.570917607377055
42.750067215267684,138.73873874648956,43.107763033227016,43.50888104485224,42.89738176402603,43.1433410929099,43.34846489986106,43.04401518470392,43.31754224987464,43.5674593981295
42.74498495225825,139.15915916689838,43.10294192283555,43.504282702060735,42.89332809824307,43.13995319970667,43.34555611080556,43.039531374688465,43.3136473527347,43.56400256376948
42.73991705052367,139.5795795873072,43.098133536230485,43.499701053424396,42.88928254085842,43.136572586638025,43.34264703147113,43.0350576050199,43.30976096821256,43.560547256459266
42.73486343102039,140.00000000771604,43.093337798809635,43.495136034109535,42.88524506607683,43.13319917289339,43.339737791281316,43.03059383707165,43.305883020310944,43.55709362696813
42.72982401535898,140.42042042812488,43.08855463686287,43.49058757556848,42.881215648229414,43.1298328794754,43.3368285186827,43.02614003292948,43.30201343433841,43.55364182464072
42.72479872558549,140.84084084853373,43.08378397751475,43.48605560500425,42.87719426179957,43.126473628277516,43.33391934114055,43.02169615474173,43.29815213660392,43.55019199738486
42.7197874838402,141.26126126894255,43.079025748736555,43.481540047473935,42.873180881363076,43.123121342513926,43.33101038512639,43.017262164894966,43.294299053949764,43.546744291649574
42.71479021338036,141.6816816893514,43.074279879386275,43.47704082719905,42.869175481610114,43.11977594658718,43.32810177610235,43.012838025923536,43.29045411546221,43.54329885239853
42.70980683848686,142.10210210976024,43.06954629928386,43.47255786426334,42.865178037416364,43.11643736609056,43.32519363849865,43.008423700553884,43.28661725158396,43.53985582307494
42.704837283795435,142.52252253016906,43.064824939213295,43.46809107637811,42.8611885238882,43.113105527818135,43.322286095699624,43.004019151745375,43.2827883938941,43.536415345573054
42.69988147459754,142.9429429505779,43.06011573085868,43.46364037897193,42.85720691634182,43.10978035979543,43.31937927003396,42.9996243427194,43.2789674752378,43.53297756021248
42.69493933676165,143.36336337098672,43.055418606724636,43.459205685176876,42.853233190210375,43.106461791334084,43.31647328275738,42.99523923698179,43.275154429631975,43.52954260569727
42.690010796710354,143.78378379139556,43.05073349998753,43.4547869058327,42.8492673207962,43.10314975307816,43.31356825403364,42.99086379827371,43.271349192239086,43.52611061914469
42.68509578144844,144.2042042118044,43.04606034427889,43.45038394957809,42.845309283557135,43.09984417703076,43.31066430291391,42.986497990409944,43.267551699405715,43.52268173609013
42.680194218547605,144.62462463221323,43.041399073398665,43.44599672292442,42.841359054332735,43.096544996505905,43.30776154735138,42.9821417771565,43.263761888698824,43.51925609037259
42.67530603613459,145.04504505262204,43.03674962258597,43.44162513035375,42.83741660897826,43.09325214598903,43.304860104164774,42.97779512274805,43.259979698940214,43.51583381417231
42.67043116291577,145.46546547303092,43.032111928185486,43.43726907446528,42.8334819234674,43.08996556093977,43.30196008903041,42.97345799164102,43.25620507023168,43.51241503797767
42.665569528201104,145.88588589343973,43.0274859268235,43.43292845614071,42.82955497383059,43.08668517745014,43.29906161647304,42.969130348430056,43.25243794393033,43.50899989056013
42.66072106194092,146.30630631384855,43.02287155592561,43.42860317473851,42.82563573619368,43.08341093353824,43.296164799845364,42.96481215787829,43.24867826255337,43.5055884989473
42.65588569473309,146.7267267342574,43.01826875358141,43.424293128281896,42.82172418683109,43.08014276847555,43.29326975131167,42.96050338489591,43.24492596958399,43.502180988400816
42.65106335775915,147.14714715466624,43.013677458481624,43.41999821360346,42.81782030219396,43.076880622578315,43.290376581838245,42.956203994555054,43.241181009019535,43.49877748240176
42.64625398271917,147.5675675750751,43.009097609905695,43.41571832650015,42.81392405889623,43.07362443735166,43.28748540118066,42.9519139521385,43.237443326164936,43.4953781026337
42.6414575017177,147.9879879954839,43.004529147733784,43.41145336186507,42.8100354336259,43.07037415539854,43.28459631787135,42.94763322317546,43.23371286791571,43.491982968966774
42.63667384710954,148.40840841589272,42.99997201247262,43.40720321378315,42.80615440290342,43.067129720400125,43.28170943920789,42.94336177342977,43.22998958196412,43.48859219944259
42.631902951530805,148.8288288363016,42.99542614529713,43.40296777559178,42.802280943462854,43.06389107713217,43.27882487123977,42.939099568812885,43.22627341705671,43.48520591025777
42.627144748981266,149.2492492567104,42.99089148807394,43.39874693986991,42.798415032281945,43.06065817149946,43.275942718756994,42.93484657517029,43.22256432291345,43.481824215748574
42.622399173678836,149.66966967711926,42.98636798334101,43.39454059832599,42.794556646376186,43.057430950563976,43.27306308528233,42.93060275850765,43.218862250173004,43.47844722837729
42.61766616032788,150.09009009752808,42.981855574272195,43.39034864162338,42.790705762840645,43.05420936256362,43.27018607306046,42.92636808527943,43.215167150394784,43.47507505871446
42.61294564415248,150.51051051793692,42.977354204598726,43.38617095907196,42.786862358811085,43.050993356894914,43.26731178304638,42.922142521978145,43.21147897608885,43.47170781541828
42.60823756085434,150.93093093834577,42.97286381846401,43.382007438296206,42.783026411491896,43.04778288403921,43.26444031489314,42.91792603527621,43.20779768075257,43.46834560521101
42.60354184659174,151.35135135875458,42.968384360212745,43.3778579646106,42.77919789820108,43.04457789540709,43.261571766938374,42.91371859195647,43.2041232188928,43.464988532850526
42.59885843798732,151.7717717791634,42.96391577448639,43.373722425910685,42.775376796411344,43.041378343075515,43.25870623618796,42.909520158935294,43.20045554601519,43.46163670109297
42.594187272131435,152.19219219957225,42.959458007392556,43.36960071302291,42.77156308373885,43.0381841800184,43.255843818300974,42.90533070329841,43.19679461853913,43.45829021069433
42.58952828658486,152.6126126199811,42.95501100517535,43.365492712867116,42.76775673785456,43.03499536090349,43.25298460756784,42.901150192335905,43.19314039364448,43.454949160552786
42.584881419396986,153.0330330403899,42.95057471461136,43.361398313053776,42.76395773627293,43.031811841061376,43.25012869692421,42.896978593561,43.18949282888892,43.45161364755049
42.58024660912247,153.45345346079876,42.946149082976156,43.357317401223945,42.760166056674386,43.02863357684377,43.24727617798754,42.892815874670944,43.185851882769036,43.44828376654331
42.575623794830236,153.8738738812076,42.941734058005004,43.35324986509072,42.756381676963414,43.02546052551326,43.24442714098462,42.88866200343981,43.18221751503334,43.44495961039363
42.57101291609912,154.29429430161645,42.93732958786949,43.34919559231648,42.752604575062335,43.02229264521079,43.24158167475349,42.88451694750744,43.17858968606489,43.441641269943766
42.56641391299393,154.71471472202526,42.93293562117871,43.3451544704921,42.74883472896428,43.01912989494748,43.238739866749135,42.88038067493567,43.17496835701932,43.43832883400319
42.561826726020726,155.13513514243408,42.92855210699931,43.34112638715018,42.74507211669795,43.01597223462579,43.23590180302729,42.87625315395124,43.17135348978446,43.4350223893375
42.55725129604731,155.55555556284293,42.92417899487738,43.33711122981158,42.74131671634897,43.01281962506662,43.23306756823447,42.87213435291548,43.167745046934286,43.4317220206619
42.552687564138296,155.97597598325177,42.91981623485294,43.333108886055484,42.73756850609716,43.009672028025854,43.230237245600044,42.868024240316174,43.16414299172705,43.4284278106379
42.54813547160694,156.39639640366062,42.91546377747127,43.329119243621015,42.733827464251114,43.00652940618729,43.22741091692919,42.86392278474434,43.16054728812949,43.42513983987198
42.54359496069427,156.81681682406943,42.9111215737756,43.32514219052692,42.73009356924303,43.0033917231088,43.22458866259712,42.85982995491145,43.15695790084695,43.421858186916076
42.53906597412096,157.23723724447828,42.90678957527305,43.32117761520186,42.72636679957462,43.00025894311139,43.221770561544425,42.855745719686716,43.15337479533968,43.41858292826902
42.53454845483023,157.65765766488713,42.902467733855644,43.31722540661709,42.72264713360416,42.997131031051474,43.21895669127324,42.851670048131425,43.14979793780724,43.4153141383782
42.53004234625754,158.07807808529594,42.89815600169394,43.313285454413,42.71893454979967,42.99400795234372,43.216147127843996,42.84760290950821,43.146227295111736,43.412051889640566
42.52554759223497,158.49849850570476,42.89385433100153,43.309357649010174,42.71522902683526,42.990889673720496,43.21334194587233,42.84354427323534,43.14266283464089,43.40879625240208
42.52106413698191,158.9189189261136,42.88956267455954,43.30544188169498,42.71153054342683,42.98777616254497,43.21054121852587,42.839494108771596,43.139104524026926,43.40554729495457
42.51659192509477,159.33933934652245,42.885280986017236,43.30153804466972,42.70783907834579,42.9846673868876,43.207745017520416,42.83545238548132,43.135552331634884,43.402305083528866
42.51213090155191,159.75975976693127,42.881009219141646,43.29764603105678,42.704154610397545,42.98156331553628,43.204953413115156,42.83141907315889,43.132006226791994,43.399069682283056
42.507681011719704,160.1801801873401,42.876747328124225,43.29376573483754,42.70047711842981,42.97846391793861,43.20216647410689,42.82739414169952,43.128466179204,43.395841153286
42.50324220136474,160.60060060774896,42.8724952675258,43.28989705072156,42.696806581366545,42.97536916419262,43.19938426782248,42.823377561130954,43.1249321591714,43.392619556485236
42.49881441666775,161.0210210281578,42.86825299225094,43.286039873926335,42.69314297824273,42.972279025061084,43.196606860108,42.81936930159398,43.121404137497755,43.389404949716614
42.494397604233896,161.44144144856662,42.864020457533016,43.28219409987738,42.689486288211114,42.96919347199403,43.19383431531926,42.815369333326295,43.11788208547274,43.38619738891922
42.48999171109567,161.86186186897544,42.85979761893923,43.27835962370077,42.6858364905101,42.96611247714523,43.191066696290974,42.81137762667917,43.11436597487514,43.38299692804474
42.48559668470375,162.28228228938428,42.855584432384205,43.27453633997038,42.68219356430046,42.96303601336732,43.18830406440405,42.80739415215058,43.11085577799763,43.379803618908994
42.481212472901596,162.70270270979313,42.851380854148495,43.27072414076139,42.67855748872569,42.95996405416416,43.18554647963801,42.80341888041524,43.107351467672174,43.37661751134409
42.4768390238779,163.12312313020198,42.84718684089527,43.266922922472325,42.67492824315035,42.956896573601334,43.18279400046155,42.799451782332426,43.103853017280244,43.373438653162694
42.472476286095514,163.5435435506108,42.84300234967867,43.263132588123305,42.671305807015145,42.95383354608387,43.18004668385644,42.79549282890724,43.10036040073167,43.370267090164795
42.46812420817759,163.9639639710196,42.838827337936635,43.25935303831469,42.66769015979659,42.95077494647509,43.17730458534016,42.791541991193924,43.09687359238421,43.36710286614029
42.46378273895477,164.38438439142848,42.83466176346241,43.2555841733729,42.664081281015505,42.947720750584935,43.17456775895438,42.78759924015074,43.093392566916805,43.36394602287866
42.459451828200876,164.8048048118373,42.83050558434071,43.251825895120746,42.660479150223665,42.944670934705954,43.171836257263436,42.7836645471081,43.08991729908792,43.36079660018209
42.45513142588026,165.22522523224612,42.826358758861076,43.248078106327284,42.65688374703212,42.94162547562431,43.16911013135363,42.77973788352879,43.08644776447988,43.35765463588183
42.450821482236925,165.64564565265496,42.822221245334866,43.24434071068575,42.65329505114373,42.93858435064827,43.16638943083505,42.775819220977354,43.08298393911018,43.35452016585696
42.44652194790237,166.0660660730638,42.818093002539214,43.240613612722974,42.64971304237362,42.935547537551365,43.16367420384527,42.77190853113638,43.07952579934443,43.351393224054384
42.44223277384402,166.48648649347263,42.81397398992832,43.23689671776776,42.64613770063255,42.93251501457254,43.16096449705446,42.76800578577889,43.07607332194042,43.348273842509336
42.43795391135179,166.90690691388147,42.80986416704358,43.23318993194609,42.64256900585278,42.929486760430045,43.15826035567172,42.764110956781245,43.0726264839992,43.345162051365065
42.43368531203007,167.3273273342903,42.80576349375228,43.22949316220435,42.639006937848286,42.926462754342325,43.15556182345206,42.76022401615082,43.06918526295431,43.342057878890714
42.42942692779833,167.74774775469916,42.80167193021724,43.225806316353946,42.63545147659614,42.923442976041066,43.1528689427037,42.75634493605437,43.06574963658488,43.33896135149599
42.42517871089751,168.16816817510798,42.797589436869615,43.22212930313254,42.6319026022187,42.92042740576198,43.150181754295204,42.75247368882995,43.06231958303978,43.335872493741256
42.42094061390006,168.5885885955168,42.79351597439864,43.21846203227577,42.62836029486451,42.91741602419874,43.147500297661786,42.748610246966706,43.0588950808584,43.33279132834214
42.416712589720795,169.00900901592564,42.78945150375461,43.21480441459315,42.624824534736426,42.91440881240087,43.14482461081055,42.74475458302448,43.05547610897343,43.329717876165454
42.41249459162593,169.4294294363345,42.78539598615991,43.21115636204114,42.621295302066315,42.91140575161354,43.14215473032376,42.74090666951566,43.05206264667779,43.326652156221044
42.408286573237355,169.84984985674333,42.78134938312416,43.20751778778624,42.617772577128896,42.90840682346192,43.139490691359825,42.7370664791087,43.04865467354651,43.3235941856225
42.404088488529105,170.27027027715215,42.77731165645854,43.20388860625004,42.61425634026964,42.905412010333436,43.136832527650974,42.73323398477625,43.045252169264195,43.320543979678895
42.39990029181272,170.69069069756097,42.77328276828464,43.20026873312815,42.61074657193216,42.9024212948097,43.13418027149824,42.72940915951641,43.041855113671375,43.31750155227411
42.39572193770813,171.11111111796984,42.7692626810321,43.196658085374104,42.607243252663544,42.89943465988975,43.131533953757696,42.725591976464685,43.03846348729238,43.314466915442694
42.39155338109667,171.53153153837866,42.7652513574204,43.19305658113863,42.60374636308599,42.89645208890342,43.12889360383908,42.72178240884193,43.03507727080681,43.311440079495185
42.38739457705112,171.95195195878748,42.761248760415555,43.18946413965548,42.60025588378494,42.8934735655016,43.12625924984352,42.7179804299618,43.03169644518556,43.30842105308752
42.38324548074572,172.37237237919632,42.757254853168384,43.18588068105973,42.59677179528296,42.89049907365743,43.12363091860126,42.714186013249446,43.028320991648634,43.30540984322185
42.37910604774377,172.79279279960517,42.753269598880145,43.18230612614088,42.5932940783444,42.887528597684565,43.121008635463866,42.710399132268485,43.02495089164218,43.302406455259174
42.3749762343608,173.21321322001398,42.749292960912165,43.17874039597064,42.5898227137738,42.88456212225561,43.11839242445793,42.70661976074006,43.0215861268394,43.29941089293678
42.37085599688954,173.63363364042283,42.74532490333139,43.17518341156888,42.586357682431434,42.88159963241003,43.11578230826492,42.70284787253825,43.01822667915914,43.29642315839108
42.36674529197787,174.05405406083165,42.741365390280095,43.171635092974114,42.58289896521869,42.87864111353566,43.11317830822944,42.6990834416534,43.0148725307886,43.29344325218481
42.36264407656412,174.4744744812405,42.73741438613665,43.168095360887435,42.579446543069345,42.87568655131868,43.110580444363855,42.69532644208229,43.01152366419831,43.29047117333742
42.35855230786895,174.89489490164934,42.733471855528954,43.1645641440968,42.5760003969668,42.87273593161675,43.107988735357615,42.691576847799844,43.008180062133924,43.28750691935776
42.35446994337973,175.31531532205815,42.72953776330748,43.16104136991486,42.572560507970735,42.86978924037915,43.10540319858873,42.68783463311861,43.00484170757616,43.28455048627774
42.35039694084662,175.735735742467,42.725612074532776,43.15752696540132,42.56912685723809,42.86684646407118,43.102823850137426,42.6840997724243,43.001508583636415,43.281601868685904
42.34633325828343,176.15615616287585,42.72169475447406,43.154020858800315,42.56569942602204,42.86390758945804,43.10025070480136,42.68037224021435,42.99818067342648,43.27866105975943
42.342278853972985,176.5765765832847,42.71778576861593,43.150522979358314,42.56227819563128,42.86097260352342,43.09768377611208,42.67665201108455,42.99485796037768,43.27572805129322
42.33823368647503,176.9969970036935,42.71388508266986,43.14703325726383,42.558863147332715,42.85804149350445,43.0951230763519,42.6729390597146,42.99154042829414,43.27280283372458
